Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), Error (-) on vertices
1.0,0.0,15445.0764217,778.40620265,39.5528227899,2.01724291426,0.103103273831,0.00527701163068,0.000270341503336,1.38587685703e-05,7.10789680543e-07,
2.0,1122.65450833,37.2202378842,1.47761471027,0.0633495103611,0.0028382702439,0.000130958190632,6.17527135266e-06,
3.0,769.382696636,29.6229544183,1.25292984536,0.0556932161654,0.00255595122499,0.000120042699354,5.74048550887e-06,
4.0,596.878775646,24.8390514245,1.09437178297,0.0499339882786,0.00233525552554,0.000111300626274,5.38639687504e-06,
5.0,493.797732165,21.5382113679,0.976554032008,0.0454644230851,0.00215930977938,0.000104205070457,5.095028888e-06,
6.0,424.640638803,19.1201305462,0.885866280031,0.0419191473605,0.00201699496811,9.83820933949e-05,4.85281732562e-06,
7.0,374.822392287,17.2761618988,0.814337094313,0.0390622143532,0.00190054007652,9.35544325011e-05,4.64932956589e-06,
8.0,337.237548073,15.8309129807,0.756930011326,0.0367314573514,0.0018042489525,8.95098675048e-05,4.47642604395e-06,
9.0,307.988976022,14.6761766161,0.710245210636,0.0348095251544,0.00172379905203,8.60831066455e-05,4.32764349646e-06,
10.0,284.735073545,13.7403146742,0.671856825858,0.0332081588407,0.00165583685133,8.31439986272e-05,4.19791915375e-06,
11.0,265.957960429,12.972991061,0.639958657016,0.0318592644967,0.00159772973289,8.05898911773e-05,4.0832385925e-06,
12.0,250.60882369,12.3371466456,0.613166120463,0.0307095399944,0.00154740116812,7.83397441557e-05,3.98046341313e-06,
13.0,237.925074484,11.8045828215,0.590399280398,0.0297169944996,0.00150321334162,7.63298818259e-05,3.88711774798e-06,
14.0,227.331345437,11.353400035,0.570808724042,0.0288485087303,0.00146387730977,7.45103808977e-05,3.80128878177e-06,
15.0,218.383072496,10.9664091486,0.553724729786,0.028078007044,0.00142838219066,7.28422442421e-05,3.72149327197e-06,
16.0,210.732229124,10.6300660347,0.538619824975,0.0273850244363,0.00139593809185,7.12951405143e-05,3.64652633499e-06,
17.0,204.104858932,10.3337013541,0.525079753211,0.0267535566522,0.00136592985324,6.98455375184e-05,3.57552367074e-06,
18.0,198.285155667,10.0689308261,0.512780305522,0.0261711304812,0.00133787965912,6.84751706894e-05,3.50780537449e-06,
19.0,193.103447502,9.82918778694,0.501468619829,0.0256280530736,0.00131141724823,6.71699359667e-05,3.4427976898e-06,
20.0,188.426751244,9.60934689549,0.490948077985,0.0251168093772,0.00128625607964,6.59189146979e-05,3.38008608264e-06,
21.0,184.151195763,9.40542028341,0.48106616718,0.0246315819956,0.00126217452095,6.47136667748e-05,3.31937037875e-06,
22.0,180.195908633,9.21431309207,0.47170479216,0.0241678714114,0.00123900113606,6.35476484348e-05,3.26039682949e-06,
23.0,176.49809386,9.03362806961,0.462772600314,0.0237221976752,0.00121660322653,6.24157904626e-05,3.2029737564e-06,
24.0,173.009091893,8.86151051946,0.454198943171,0.0232918672897,0.00119487784666,6.1314125348e-05,3.14689878139e-06,
25.0,169.691248292,8.69652612529,0.445929154233,0.0228747921935,0.00117374486248,6.02395631128e-05,3.09213052449e-06,
26.0,166.515442581,8.53756527801,0.437920874439,0.0224693495431,0.00115314185535,5.9189689565e-05,3.03851962221e-06,
27.0,163.459150516,8.38376855215,0.430141205371,0.0220742734277,0.00113301967559,5.81625798611e-05,2.98601252952e-06,
28.0,160.50493294,8.23446891094,0.422564510936,0.0216885716474,0.00111333957602,5.7156718481e-05,2.93452459967e-06,
29.0,157.639262726,8.0891470449,0.415170724568,0.0213114619035,0.00109407069343,5.61708245776e-05,2.88401489075e-06,
