Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), Pressure (Pa) on vertices
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,91723.3490071,108109.00681,90860.5540468,109879.957978,88088.3384464,113799.190143,82816.0280267,120701.787571,73920.208472,132058.578557,59505.2824058,150289.623906,36499.4490985,179280.016386,0.0,
2.0,102836.912889,96886.8735796,102404.422325,97813.8258157,100853.744511,100195.817632,97336.981171,105272.007771,90120.5736462,115412.605317,76006.1333616,134898.575812,49294.9400435,171285.766592,0.0,
3.0,104056.971976,95567.9175905,104020.416849,95702.2846334,103657.599292,96510.6021151,102072.766348,99357.6131592,97265.6714266,107114.739917,85167.3071545,125495.15367,57813.9536995,165532.295824,0.0,
4.0,102909.685711,96650.1082783,103136.525924,96246.1613483,103607.753257,95899.561243,103519.453913,96906.2990846,100857.544937,102327.363223,91045.2239282,118916.278674,64227.9392832,160913.83354,0.0,
5.0,101541.349322,97984.1882376,101909.561854,97280.439687,102871.682871,96207.0431831,103796.37801,95870.7041231,102824.811867,99297.1169128,95154.7422504,113950.655276,69384.511734,156993.518927,0.0,
6.0,100470.021815,99043.7739367,100889.950348,98217.7151875,102082.125953,96752.8923337,103625.46057,95501.5997468,103920.300682,97300.0251664,98151.5699003,110053.850042,73675.3176222,153566.041224,0.0,
7.0,99746.3488087,99770.4732175,100158.724617,98941.2258314,101401.621914,97323.0254591,103272.618107,95487.4492001,104487.794153,95980.6084499,100376.131665,106931.139833,77318.6978374,150514.907057,0.0,
8.0,99305.9487426,100222.724176,99674.9245271,99464.0016574,100853.643128,97851.6588073,102848.044199,95676.1900038,104713.291597,95132.5818005,102036.052083,104396.258814,80456.0566712,147763.572582,0.0,
9.0,99071.3428204,100473.785123,99377.7729807,99826.6507015,100424.382936,98320.8316308,102404.025339,95981.8801704,104711.715804,94621.2370923,103272.159063,102319.407533,83187.7881128,145257.083422,0.0,
10.0,98977.6273722,100585.700001,99213.7407976,100068.760086,100093.133893,98728.3328204,101968.255721,96350.9672001,104559.903833,94352.5968403,104185.655021,100605.263082,85588.7644384,142954.06864,0.0,
11.0,98975.9191003,100605.495511,99141.3815175,100222.474876,99840.6599792,99077.25721,101556.195097,96748.4579266,104311.206926,94258.9515994,104851.417014,99181.8748745,87716.3239927,140822.561184,0.0,
12.0,99031.0706872,100567.177295,99130.1708112,100312.360905,99650.9578928,99372.4704905,101176.323816,97151.2094071,104003.189335,94290.796452,105325.70071,97994.06271,89615.1017518,138837.445843,0.0,
13.0,99118.5002292,100494.683654,99158.1831525,100356.74366,99511.1611121,99619.3295083,100832.783702,97544.0973993,103662.330654,94411.70202,105651.171222,96999.0297819,91320.2754086,136978.733445,0.0,
14.0,99221.4102729,100404.508136,99209.9306156,100369.145823,99411.0221244,99823.1725992,100526.917467,97917.5590731,103307.177236,94594.7885899,105860.418611,96163.263281,92859.8751975,135230.3278,0.0,
15.0,99328.6178584,100307.755682,99274.6390344,100359.487588,99342.3818932,99989.0953707,100258.257865,98265.9119012,102950.558457,94820.2057061,105978.498643,95460.2770574,94256.4749612,133579.120202,0.0,
16.0,99432.9336535,100211.68266,99344.9446154,100335.015294,99298.7243088,100121.846592,100025.195513,98586.1684379,102601.180151,95073.2974144,106024.798946,94868.9426902,95528.4481948,132014.31501,0.0,
17.0,99529.9746398,100120.827407,99415.9301343,100300.999461,99274.8238982,100225.782503,99825.4383648,98877.1908696,102264.780932,95343.2552938,106014.421034,94372.2453138,96690.908852,130526.923052,0.0,
18.0,99617.3033426,100037.831658,99484.4195909,100261.253591,99266.4725603,100304.853384,99656.3281703,99139.0865481,101944.974009,95622.1255466,105959.20882,93956.3509149,97756.4203233,129109.378652,0.0,
19.0,99693.8083476,99964.0332033,99548.4651205,100218.517964,99270.2685214,100362.609217,99515.0563244,99372.776922,101643.860242,95904.0753893,105868.516896,93609.9037905,98735.5326399,127755.248407,0.0,
20.0,99759.2614558,99899.8908757,99606.9754435,100174.743066,99283.4530319,100402.216818,99398.8083309,99579.6918859,101362.474134,96184.8501412,105749.786428,93323.4948503,99637.191807,126459.008377,0.0,
21.0,99814.003458,99845.2872639,99659.4479809,100131.298785,99303.7834069,100426.483658,99304.8576342,99761.5549092,101101.107601,96461.3708668,105608.978415,93089.2571508,100469.053599,125215.872499,0.0,
22.0,99858.723192,99799.7426168,99705.7766614,100089.128811,99329.4337219,100437.885158,99230.6237201,99920.2337636,100859.544333,96731.435748,105450.900967,92900.5564691,101237.725721,124021.659492,0.0,
23.0,99894.3039952,99762.5644581,99746.1148563,100048.864616,99358.916613,100438.593368,99173.7052277,100057.638502,100637.228789,96993.4980945,105279.457642,92751.7530933,101948.956055,122872.688798,0.0,
24.0,99921.7186416,99732.9508423,99780.7783658,100010.909614,99391.0212579,100430.505599,99131.8958085,100175.653321,100433.387451,97246.5010328,105097.836855,92638.0171696,102607.780166,121765.698551,0.0,
25.0,99941.9589794,99710.0603366,99810.1774206,99975.5013242,99424.7638298,100415.272115,99103.1882885,100276.092578,100247.115265,97489.7541606,104908.657152,92555.1844821,103218.637855,120697.780319,0.0,
26.0,99955.9902415,99693.058254,99834.7696329,99942.7572804,99459.3476279,100394.322326,99085.7711015,100360.673895,100077.436736,97722.8413122,104714.07934,92499.642902,103785.466089,119666.326711,0.0,
27.0,99964.7227596,99681.1460573,99855.0280091,99912.7089554,99494.1307675,100368.889165,99078.0198109,100431.003229,99923.3486283,97945.551421,104515.893622,92468.2422165,104311.77379,118668.988899,0.0,
28.0,99968.9958204,99673.5789497,99871.4197342,99885.3268099,99528.5998162,100340.031509,99078.4857035,100488.568213,99783.8493388,98157.8265591,104315.587803,92458.2218869,104800.702579,117703.64186,0.0,
29.0,99969.5698748,99669.6752696,99884.392609,99860.5387857,99562.3481437,100308.654601,99085.8828317,100534.737099,99657.9586603,98359.722776,104114.401099,92467.1526429,105255.076595,116768.355648,0.0,
30.0,99967.1243831,99668.8202957,99894.366877,99838.243943,99595.0580378,100275.528525,99099.0744499,100570.761413,99544.7306494,98551.3804957,103913.366923,92492.8888316,105677.443734,115861.371436,0.0,
31.0,99962.2593573,99670.4663233,99901.7308045,99818.3225014,99626.4858509,100241.304822,99117.0594763,100597.780953,99443.261574,98733.0020695,103713.347195,92533.5291883,106070.110082,114981.081361,0.0,
32.0,99955.4992306,99674.1303367,99906.8388357,99800.6432137,99656.4496055,100206.531347,99138.9593909,100616.830196,99352.6943786,98904.8347026,103515.060084,92587.3842581,106435.16893,114126.011413,0.0,
33.0,99947.2980927,99679.3902101,99910.0114755,99785.0687595,99684.818608,100171.665522,99164.0058223,100628.845427,99272.2207137,99067.1574277,103319.102617,92652.9491129,106774.525404,113294.806811,0.0,
