Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
107.974993863,1.0,
215.949987726,1.0,
323.924981589,1.2,
431.899975452,1.4,
539.874969315,1.6,
647.849963178,1.8,
755.824957041,2.0,
863.799950904,1.9,
971.774944767,1.8,
1079.74993863,1.7,
1187.72493249,1.6,
1295.69992636,1.65,
1403.67492022,1.7,
1511.64991408,1.75,
1619.62490794,1.8,
1727.59990181,1.775,
1835.57489567,1.75,
1943.54988953,1.725,
2051.5248834,1.7,
2159.49987726,1.675,
2267.47487112,1.6875,
2375.44986499,1.7,
2483.42485885,1.69375,
2591.39985271,1.6875,
2699.37484657,1.68125,
2807.34984044,1.675,
2915.3248343,1.66875,
3023.29982816,1.6625,
3131.27482203,1.65625,
3239.24981589,1.65,
3347.22480975,1.653125,
3455.19980362,1.65625,
3563.17479748,1.659375,
3671.14979134,1.6625,
3779.1247852,1.665625,
3887.09977907,1.6640625,
3995.07477293,1.6625,
4103.04976679,1.6609375,
4211.02476066,1.659375,
4318.99975452,1.6578125,
4426.97474838,1.65625,
4534.94974225,1.6546875,
4642.92473611,1.653125,
4750.89972997,1.6515625,
4858.87472383,1.65,
4966.8497177,1.6484375,
5074.82471156,1.646875,
5182.79970542,1.6453125,
5290.77469929,1.64375,
5398.74969315,1.6421875,
5506.72468701,1.640625,
5614.69968088,1.6390625,
5722.67467474,1.6375,
5830.6496686,1.6359375,
5938.62466246,1.634375,
6046.59965633,1.6328125,
6154.57465019,1.63125,
6262.54964405,1.6296875,
6370.52463792,1.628125,
6478.49963178,1.6265625,
6586.47462564,1.62734375,
6694.44961951,1.628125,
6802.42461337,1.62890625,
6910.39960723,1.6296875,
7018.37460109,1.63046875,
7126.34959496,1.63125,
7234.32458882,1.63203125,
7342.29958268,1.6328125,
7450.27457655,1.63359375,
7558.24957041,1.634375,
7666.22456427,1.633984375,
7774.19955814,1.63359375,
7882.174552,1.633203125,
7990.14954586,1.6328125,
8098.12453972,1.632421875,
8206.09953359,1.63203125,
8314.07452745,1.631640625,
8422.04952131,1.63125,
8530.02451518,1.630859375,
8637.99950904,1.63046875,
8745.9745029,1.630078125,
8853.94949677,1.6296875,
8961.92449063,1.629296875,
9069.89948449,1.62890625,
9177.87447835,1.628515625,
9285.84947222,1.628125,
9393.82446608,1.627734375,
9501.79945994,1.62734375,
9609.77445381,1.626953125,
9717.74944767,1.6265625,
9825.72444153,1.626171875,
9933.6994354,1.62578125,
10041.6744293,1.625390625,
10149.6494231,1.625,
10257.624417,1.624609375,
10365.5994108,1.62421875,
10473.5744047,1.623828125,
10581.5493986,1.6234375,
10689.5243924,1.623046875,
10797.4993863,1.62265625,
10905.4743802,1.622265625,
11013.449374,1.621875,
11121.4243679,1.621484375,
11229.3993618,1.62109375,
11337.3743556,1.620703125,
11445.3493495,1.6203125,
11553.3243433,1.619921875,
11661.2993372,1.61953125,
11769.2743311,1.619140625,
11877.2493249,1.61875,
11985.2243188,1.618359375,
12093.1993127,1.61796875,
12201.1743065,1.617578125,
12309.1493004,1.6171875,
12417.1242942,1.616796875,
12525.0992881,1.61640625,
12633.074282,1.616015625,
12741.0492758,1.615625,
12849.0242697,1.615234375,
12956.9992636,1.61484375,
13064.9742574,1.614453125,
13172.9492513,1.6140625,
13280.9242451,1.613671875,
13388.899239,1.61328125,
13496.8742329,1.612890625,
13604.8492267,1.6125,
13712.8242206,1.612109375,
13820.7992145,1.61171875,
13928.7742083,1.611328125,
14036.7492022,1.6115234375,
14144.7241961,1.61171875,
14252.6991899,1.6119140625,
14360.6741838,1.612109375,
14468.6491776,1.6123046875,
14576.6241715,1.6125,
14684.5991654,1.6126953125,
14792.5741592,1.612890625,
14900.5491531,1.6130859375,
15008.524147,1.61328125,
15116.4991408,1.6134765625,
15224.4741347,1.613671875,
15332.4491285,1.6138671875,
15440.4241224,1.6140625,
15548.3991163,1.6142578125,
15656.3741101,1.614453125,
15764.349104,1.6146484375,
15872.3240979,1.61484375,
15980.2990917,1.6150390625,
16088.2740856,1.615234375,
16196.2490794,1.6154296875,
16304.2240733,1.615625,
16412.1990672,1.6158203125,
16520.174061,1.616015625,
16628.1490549,1.6162109375,
16736.1240488,1.61640625,
16844.0990426,1.6166015625,
16952.0740365,1.616796875,
17060.0490304,1.6169921875,
17168.0240242,1.6171875,
17275.9990181,1.6173828125,
17383.9740119,1.617578125,
17491.9490058,1.6177734375,
17599.9239997,1.61796875,
17707.8989935,1.6181640625,
17815.8739874,1.618359375,
17923.8489813,1.6185546875,
18031.8239751,1.61875,
18139.798969,1.6189453125,
18247.7739628,1.619140625,
18355.7489567,1.6193359375,
18463.7239506,1.61953125,
18571.6989444,1.6197265625,
18679.6739383,1.619921875,
18787.6489322,1.6201171875,
18895.623926,1.6203125,
19003.5989199,1.6205078125,
19111.5739137,1.620703125,
19219.5489076,1.6208984375,
19327.5239015,1.62109375,
19435.4988953,1.6212890625,
19543.4738892,1.621484375,
19651.4488831,1.6216796875,
19759.4238769,1.621875,
19867.3988708,1.6220703125,
19975.3738647,1.622265625,
20083.3488585,1.6224609375,
20191.3238524,1.62265625,
20299.2988462,1.6228515625,
20407.2738401,1.623046875,
20515.248834,1.6232421875,
20623.2238278,1.6234375,
20731.1988217,1.6236328125,
20839.1738156,1.623828125,
20947.1488094,1.6240234375,
21055.1238033,1.62392578125,
21163.0987971,1.623828125,
21271.073791,1.62373046875,
21379.0487849,1.6236328125,
21487.0237787,1.62353515625,
21594.9987726,1.6234375,
21702.9737665,1.62333984375,
21810.9487603,1.6232421875,
21918.9237542,1.62314453125,
22026.8987481,1.623046875,
22134.8737419,1.62294921875,
22242.8487358,1.6228515625,
22350.8237296,1.62275390625,
22458.7987235,1.62265625,
22566.7737174,1.62255859375,
22674.7487112,1.6224609375,
22782.7237051,1.62236328125,
22890.698699,1.622265625,
22998.6736928,1.62216796875,
23106.6486867,1.6220703125,
23214.6236805,1.62197265625,
23322.5986744,1.62202148438,
23430.5736683,1.62199707031,
23538.5486621,1.62197265625,
23646.523656,1.62194824219,
23754.4986499,1.62192382813,
23862.4736437,1.62189941406,
23970.4486376,1.621875,
24078.4236314,1.62185058594,
