Coordinates:
0.0,0.1694915254237288,0.3389830508474576,0.5084745762711864,0.6779661016949152,0.847457627118644,1.0169491525423728,1.1864406779661016,1.3559322033898304,1.5254237288135593,1.694915254237288,1.8644067796610169,2.0338983050847457,2.2033898305084745,2.3728813559322033,2.542372881355932,2.711864406779661,2.8813559322033897,3.0508474576271185,3.2203389830508473,3.389830508474576,3.559322033898305,3.7288135593220337,3.8983050847457625,4.067796610169491,4.23728813559322,4.406779661016949,4.576271186440678,4.745762711864407,4.915254237288135,5.084745762711864,5.254237288135593,5.423728813559322,5.59322033898305,5.762711864406779,5.932203389830509,6.101694915254237,6.271186440677965,6.440677966101695,6.610169491525424,6.779661016949152,6.949152542372881,7.11864406779661,7.288135593220339,7.4576271186440675,7.627118644067796,7.796610169491525,7.966101694915254,8.135593220338983,8.305084745762711,8.47457627118644,8.64406779661017,8.813559322033898,8.983050847457626,9.152542372881356,9.322033898305085,9.491525423728813,9.661016949152541,9.83050847457627,10.0,
Volumes:
0.0847457627118644,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.16949152542372858,0.1694915254237288,0.16949152542372925,0.1694915254237288,0.16949152542372836,0.1694915254237288,0.16949152542372925,0.1694915254237288,0.16949152542372836,0.1694915254237288,0.16949152542372925,0.1694915254237288,0.16949152542372836,0.1694915254237288,0.16949152542372925,0.1694915254237288,0.16949152542372836,0.1694915254237288,0.16949152542372925,0.1694915254237288,0.16949152542372836,0.1694915254237288,0.16949152542372925,0.1694915254237288,0.16949152542372836,0.16949152542372836,0.16949152542372925,0.16949152542372925,0.16949152542372836,0.16949152542372925,0.16949152542372925,0.16949152542372836,0.16949152542372836,0.16949152542372836,0.16949152542372925,0.08474576271186507,

 Time(s), Pressure (Pa) on vertices
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,97079.56778914227,97079.56778417673,97079.56776860043,97079.56774028087,97079.56769534077,97079.56762762777,97079.56752787136,97079.5673824144,97079.56717134299,97079.56686576015,97079.56642382982,97079.56578504914,97079.56486196525,97079.56352820252,97079.561601161,97079.55881701729,97079.55479460572,97079.54898323449,97079.54058729258,97079.52845732601,97079.51093267092,97079.48561409865,97079.44903534745,97079.39618857062,97079.31983873287,97079.20953309133,97079.05017015344,97078.8199321935,97078.48729827764,97078.00672886179,97077.3124311599,97076.30935172371,97074.86016306512,97072.76646271364,97069.74161074866,97065.37148710435,97059.05779609157,97049.93615619083,97036.75776112682,97017.7184109274,96990.21150631156,96950.47118988166,96893.05677804557,96810.10789935979,96690.26836334082,96517.13143104255,96266.99363577526,95905.60963878142,95383.50384048061,94629.19687922375,93539.41968530571,91964.97533654206,89690.31312009259,86404.018369182,81656.17795940017,74796.78454969125,64886.7467455098,50569.321950877275,29884.370308869828,0.0,
20.0,97079.5669847044,97079.56692980324,97079.56675828592,97079.56644887409,97079.56596321324,97079.56524117073,97079.56419347279,97079.56269079454,97079.56054798602,97079.5575015412,97079.55317761,97079.54704673395,97079.53835991862,97079.52605846246,97079.50864689081,97079.48401404623,97079.44918137771,97079.39994907733,97079.33039899955,97079.23219697548,97079.09361441179,97078.89815748608,97078.622648428,97078.23454266528,97077.68818166421,97076.91956543818,97075.83906916338,97074.32130919147,97072.19106351235,97069.20374161693,97065.01834040436,97059.16006555644,97050.96877516787,97039.52802806807,97023.56768261523,97001.3305534262,96970.39042163304,96927.40450304715,96867.77807226073,96785.21206736309,96671.0959240777,96513.69745487673,96297.08934215964,95999.73820569113,95592.66844361088,95037.1016900073,94281.46864090621,93257.70188300249,91876.76123295478,90023.4421751673,87550.71478722486,84274.20238807506,79968.04391251878,74364.46289481444,67161.15840858911,58043.560683852964,46733.71134546512,33085.048310348335,17254.258401959312,0.0,
30.0,97079.56233626617,97079.56201989108,97079.56103519489,97079.5592715557,97079.5565311555,97079.55250730534,97079.54675093442,97079.53862169474,97079.527218523,97079.51128237632,97079.48906100042,97079.45812172192,97079.41509301103,97079.35530843718,97079.27231697163,97079.15721048755,97078.99770157841,97078.77686087858,97078.4713908282,97078.04926951094,97077.466540171,97076.6629445352,97075.55599495488,97074.03294367678,97071.93992706132,97069.06732535922,97065.13006851185,97059.74121526744,97052.37661222313,97042.32777198603,97028.63926154717,97010.0258251813,96984.76314056122,96950.5444836901,96904.29362732805,96841.92200781172,96758.0155925817,96645.43405559316,96494.8020149548,96293.86956457244,96026.71774274683,95672.7848872987,95205.69349775604,94591.8664246476,93788.93901638972,92744.00451298738,91391.77907339323,89652.84735239028,87432.25758097741,84618.88473502854,81086.1771417547,76695.14353027483,71300.70404234155,64762.76397712945,56963.448599431984,47831.612686995,37374.54264668885,25713.858797192483,13116.520988912722,0.0,
40.0,97079.5436670376,97079.54239958602,97079.53846820534,97079.53147315269,97079.5207047895,97079.50507423078,97079.4830073708,97079.45229248429,97079.40986740262,97079.3515268775,97079.27152372157,97079.16202809881,97079.01239720806,97078.80819163355,97078.52985363669,97078.15093511529,97077.63572691883,97076.93609422859,97075.9872617045,97074.70221322069,97072.9642695083,97070.61727710604,97067.45267670805,97063.19251004711,97057.46716230542,97049.78631095603,97039.50115027519,97025.75547166982,97007.4225924833,96983.02443190152,96950.62822946801,96907.7154969452,96851.01681135021,96776.30504414866,96678.13866336008,96549.54597799205,96381.64082533818,96163.16053405593,95879.91845539642,95514.1665199681,95043.868906595,94441.89695940801,93675.16910744368,92703.77901763067,91480.18185170052,89948.54336824353,88044.40010372135,85694.82998104801,82819.38795741714,79332.11324057597,75144.94961308634,70172.91643662757,64341.292001511996,57594.87802563742,49909.04981521313,41301.70836855462,31844.417965164128,21670.01326340105,10973.104388663189,0.0,
50.0,97079.48502336741,97079.48105114883,97079.46876848176,97079.44704530807,97079.41388884016,97079.36627019497,97079.29986231738,97079.20866814956,97079.08450946776,97078.91633618769,97078.68930251904,97078.38353927917,97077.97252990167,97077.4209699081,97076.68195427404,97075.69329230401,97074.37269303024,97072.6114930378,97070.26650978958,97067.14949329822,97063.01351323578,97057.53545278676,97050.29358005949,97040.7389281313,97028.15893191689,97011.63144153544,96989.96685776301,96961.63571966383,96924.67862803715,96876.59493047066,96814.206156986,96733.48982938648,96629.3790454829,96495.52326394944,96324.00612587352,96105.01712794184,95826.4757418236,95473.60943874565,95028.4913600166,94469.54944050756,93771.06701483461,92902.70563850718,91829.09422676056,90509.54457540417,88897.9713562268,86943.11355985675,84589.17188932328,81776.98926673933,78445.904254149,74536.39285205762,69993.57420539146,64771.5806896681,58838.67403263762,52182.82216955967,44817.24179010223,36785.18191530457,28163.024123615316,19060.6893071455,9618.483859469494,0.0,
60.0,97079.33131938917,97079.32092988338,97079.28889496309,97079.23254797675,97079.14721493433,97079.02585319581,97078.85851067147,97078.63156807695,97078.32671238955,97077.9195722841,97077.37792507328,97076.65935850011,97075.70823841837,97074.45179354749,97072.79507950153,97070.61452436281,97067.74968520504,97063.99275703449,97059.07527041224,97052.65128942713,97044.27627587762,97033.38061726412,97019.23662530945,97000.91759967887,96977.24732228361,96946.73810844551,96907.51530450962,96857.22590589334,96792.92880207252,96710.96407316545,96606.79881699476,96474.84724133702,96308.26329621386,96098.70504645238,95836.07141404675,95508.21398652144,95100.62943273757,94596.14182784615,93974.58897597855,93212.53268972045,92283.01990028511,91155.42924177866,89795.44596924068,88165.2160301543,86223.73673482367,83927.54524168679,81231.76499383934,78091.56188194752,74464.04355962537,70310.60435801161,65599.67264476253,60309.75678958137,54432.61238859358,47976.27341174128,40967.61519949999,33454.06546919864,25504.073392234608,17206.010085531852,8665.323111722917,0.0,
70.0,97078.98116407123,97078.9575401188,97078.88488517575,97078.75772672611,97078.56652556524,97078.29702172897,97077.92926436786,97077.43626803612,97076.78221689393,97075.92011380885,97074.78874232742,97073.30877494883,97071.37781996524,97068.86415016734,97065.59879876001,97061.36563971872,97055.88899049202,97048.81818360311,97039.70844993045,97027.99734052148,97012.97578695898,96993.75276519805,96969.2123889682,96937.96212336578,96898.27068750362,96847.9941215105,96784.48844729975,96704.50737985903,96604.08367871433,96478.39300756116,96321.59964148307,96126.68408061759,95885.25365731714,95587.33862424521,95221.17804453374,94773.0021230379,94226.8204495642,93564.22896434205,92764.25224164187,91803.24178033165,90654.85514826074,89290.1446795462,87677.78744736714,85784.48974218438,83575.59842880696,81015.94736159383,78070.95848118006,74708.00335570221,70898.01110161131,66617.2827091417,61849.44056555959,56587.407397986615,50835.27444681636,44609.88957246379,37941.97876846148,30876.616487105293,23472.887877610523,15802.643329548202,7948.331235053583,0.0,
80.0,97078.26806893901,97078.22004042634,97078.07267300667,97077.81591993634,97077.43235590603,97076.89611911963,97076.17135516886,97075.21008439007,97073.94938730075,97072.30777206409,97070.18055290508,97067.43402821399,97063.89820098858,97059.3577316466,97053.54075362723,97046.10511540582,97036.62153878376,97024.55310337715,97009.23038268526,96989.82147060135,96965.29605271446,96934.38259995068,96895.51770084542,96846.78651340852,96785.85332150818,96709.8812406885,96615.44025472173,96498.40300109108,96353.82808861104,96175.83125397608,95957.44537817904,95690.471319856,95365.3227083499,94970.86929409462,94494.28518322777,93920.91027116023,93234.13538998886,92415.32401085965,91443.78565800845,90296.81829958163,88949.83861782785,87376.6198950921,85549.65688638273,83440.67504295672,81021.297351513,78263.8754485136,75142.48226282654,71634.05114720167,67719.63151670714,63385.71409283606,58625.56116114605,53440.460576002675,47840.80892217741,41846.921985778565,35489.472269304766,28809.46604093816,21857.69759893964,14693.655587955014,7383.902613882085,0.0,
90.0,97076.9430568678,97076.85395172522,97076.58112171153,97076.10772408033,97075.40467790319,97074.42910349862,97073.12204428794,97071.40537483347,97069.17776722356,97066.30955343004,97062.63628326473,97057.95073572248,97051.99309561982,97044.43895756658,97034.88476583683,97022.83024248127,97007.65729848557,96988.60486612374,96964.73903801732,96934.91785407052,96897.75004705113,96851.54704834457,96794.2675763145,96723.45419165974,96636.16132004083,96528.87442682408,96397.42029843897,96236.868757007,96041.42662718182,95804.3254029457,95517.7048407924,95172.49564206546,94758.30548034243,94263.31386632263,93674.18269263378,92975.99071291745,92152.20160617863,91184.67655154534,90053.74325079499,88738.33391434571,87216.2046701814,85464.24794354656,83458.9073624083,81176.70146151535,78594.85772677607,75692.05226887624,72449.24269863316,68850.57283071776,64884.31811740945,60543.83090191779,55828.43561449089,50744.21704905398,45304.64110239786,39530.94805164075,33452.264585223296,27105.392934432606,20534.25344907705,13788.979853153598,6924.692341458388,0.0,
100.0,97074.66168891688,97074.50848324501,97074.04027372177,97073.230871373,97072.03524144147,97070.38737106694,97068.19717791285,97065.34635160331,97061.68298619262,97057.01482644217,97051.1009133117,97043.64137488477,97034.26506831276,97022.5147369923,97007.82930623909,96989.52290187347,96966.76014171957,96938.52722313367,96903.59831429094,96860.49675802926,96807.45062060475,96742.3421709029,96662.65096672009,96565.39036292683,96447.03745165597,96303.45670751337,96129.81795135526,95920.50967354779,95669.0492787881,95367.99243293314,95008.84440598487,94581.97710525275,94076.55636011441,93480.48492425524,92780.36755832165,91961.50538527354,91007.92739517821,89902.46742180671,88626.89501138299,87162.10823473985,85488.39553491762,83585.77203661036,81434.3932761019,79015.04598232704,76309.71135047972,73302.19127576721,69978.78242965104,66328.9771482118,62346.16426241522,58028.29774194849,53378.49694040881,48405.53995068229,43124.211708202136,37555.471507718416,31726.410812711478,25669.98162760578,19424.48790050395,13032.846666545425,6541.640806870708,0.0,
