Coordinates:
0.0,0.526315789474,1.05263157895,1.57894736842,2.10526315789,2.63157894737,3.15789473684,3.68421052632,4.21052631579,4.73684210526,5.26315789474,5.78947368421,6.31578947368,6.84210526316,7.36842105263,7.89473684211,8.42105263158,8.94736842105,9.47368421053,10.0,
Volumes:
0.263157894737,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.263157894737,

 Time(s), Displacement (m) on vertices
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125.925925141,5.62453557044e-18,-7.2318634682e-06,-1.4463727095e-05,-2.16955913748e-05,-2.89274581835e-05,-3.6159334749e-05,-4.33912489474e-05,-5.06233082946e-05,-5.78559274776e-05,-6.50907059334e-05,-7.23338126514e-05,-7.9609041273e-05,-8.70081632905e-05,-9.48851391031e-05,-0.000104605185305,-0.000121433908881,-0.000165680627064,-0.000315677879238,-0.000873552352189,-0.00300459928062,
251.851850282,1.56086058608e-17,-7.23186470839e-06,-1.44637319577e-05,-2.16956091533e-05,-2.89275226387e-05,-3.61595673793e-05,-4.3392084564e-05,-5.06262935166e-05,-5.78665244528e-05,-6.51280414581e-05,-7.24641734524e-05,-8.00592244029e-05,-8.85415706439e-05,-0.000100016721172,-0.000121378575538,-0.000174484227959,-0.000325382766689,-0.000758421754262,-0.00191308574342,-0.00443713459995,
377.777775423,1.15417328788e-17,-7.23187496285e-06,-1.44637702856e-05,-2.16957414696e-05,-2.89279735122e-05,-3.61610904292e-05,-4.3397181102e-05,-5.06431642362e-05,-5.79216709633e-05,-6.53056442139e-05,-7.30260783863e-05,-8.17989538277e-05,-9.37851030321e-05,-0.000115287885018,-0.000163888764054,-0.000285693256912,-0.000591215828486,-0.00131035657894,-0.00281656051132,-0.00551180120709,
503.703700564,2.43884665069e-18,-7.2319316088e-06,-1.44639723483e-05,-2.16964006606e-05,-2.89300862891e-05,-3.61677759763e-05,-4.34180441304e-05,-5.07072414057e-05,-5.81148724017e-05,-6.58756882368e-05,-7.46652342708e-05,-8.63680324047e-05,-0.000106043763462,-0.000146637765911,-0.000239270022076,-0.000452781355251,-0.00092290223901,-0.00187659225139,-0.00361306279406,-0.00640740101555,
629.629625705,1.81621234953e-17,-7.23216751541e-06,-1.44647766601e-05,-2.16988833332e-05,-2.89375802249e-05,-3.61900223854e-05,-4.34829031656e-05,-5.08924904804e-05,-5.86315873656e-05,-6.72777271735e-05,-7.83478372093e-05,-9.5673265977e-05,-0.00012848174519,-0.000197731205137,-0.000347634537818,-0.000663048407058,-0.00128796763323,-0.00243016505848,-0.00433060633755,-0.0071910673538,
755.555550847,2.12960673724e-17,-7.23295997509e-06,-1.44673638483e-05,-2.17064522809e-05,-2.89591352116e-05,-3.62501773958e-05,-4.36471739493e-05,-5.13301957759e-05,-5.97655534293e-05,-7.0121810882e-05,-8.52171706939e-05,-0.000111547376588,-0.000163297172757,-0.000269486756694,-0.000484949260559,-0.000903625727865,-0.00166802616273,-0.00296363776509,-0.00498790985306,-0.00789637547936,
881.481475988,5.79864114077e-18,-7.23520350282e-06,-1.44743926024e-05,-2.17259832044e-05,-2.90117292227e-05,-3.63885263918e-05,-4.40021682394e-05,-5.22160654942e-05,-6.19075035941e-05,-7.51177414526e-05,-9.6398697366e-05,-0.000135411330513,-0.000211506250824,-0.000360883142184,-0.000645988989196,-0.00116461205336,-0.00205302876347,-0.00347576398615,-0.00559760333271,-0.00854291269257,
1007.40740113,2.19670967734e-17,-7.24072597572e-06,-1.44910347665e-05,-2.17700154005e-05,-2.9124147457e-05,-3.66681158233e-05,-4.46787274789e-05,-5.38042135813e-05,-6.55105767809e-05,-8.29842558739e-05,-0.000112844653772,-0.000168147682539,-0.000273152081393,-0.000469926556693,-0.000825808477427,-0.00143895215336,-0.00243744214489,-0.00396736310509,-0.00616855127409,-0.00914327188385,
1133.33332627,3.93987914771e-17,-7.25282537805e-06,-1.45261970547e-05,-2.18588441726e-05,-2.93398004033e-05,-3.71769116396e-05,-4.58444063089e-05,-5.63901912563e-05,-7.10460244005e-05,-9.43714987867e-05,-0.000135255882025,-0.000210136050173,-0.00034763516168,-0.0005943107404,-0.00102021645401,-0.00172172137046,-0.00281820005414,-0.00443989834747,-0.00670721604367,-0.00970611069577,
