Coordinates:
0.0,0.526315789474,1.05263157895,1.57894736842,2.10526315789,2.63157894737,3.15789473684,3.68421052632,4.21052631579,4.73684210526,5.26315789474,5.78947368421,6.31578947368,6.84210526316,7.36842105263,7.89473684211,8.42105263158,8.94736842105,9.47368421053,10.0,
Volumes:
0.263157894737,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.263157894737,

 Time(s), Pressure (Pa) on vertices
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125.925925141,99786.0597838,99786.0597823,99786.0597744,99786.0597436,99786.0596248,99786.0591663,99786.0573982,99786.0505785,99786.024275,99785.9228229,99785.531525,99784.0222984,99778.2012483,99755.7496007,99669.1541457,99335.1575953,98046.9410768,93078.3215011,73914.4774322,0.0,
251.851850282,99786.059759,99786.0597336,99786.0596087,99786.0591452,99786.0574616,99786.0513793,99786.0295089,99785.9512842,99785.6732123,99784.6918726,99781.2585418,99769.3726736,99728.7608287,99592.3004152,99143.8041093,97714.1468596,93357.790198,81021.0250633,50662.1253543,0.0,
377.777775423,99786.0595479,99786.059338,99786.0583433,99786.0548496,99786.0429094,99786.0024951,99785.8669642,99785.4171977,99783.9426733,99779.1771654,99764.0356263,99716.9084253,99573.9190709,99153.8473301,97970.6330608,94822.6823149,87100.7692154,70350.5491431,40533.3889939,0.0,
503.703700564,99786.0583471,99786.0571873,99786.0518903,99786.0342562,99785.9774999,99785.797352,99785.2332824,99783.4940717,99778.2260328,99762.5975375,99717.3601819,99590.2320637,99245.6336325,98352.5816186,96166.7383132,91200.6501482,80984.1776433,62589.7990845,34670.1847873,0.0,
629.629625705,99786.0532035,99786.0483732,99786.0270741,99785.9597705,99785.7554892,99785.1465179,99783.3628979,99778.2414591,99763.8671346,99724.5753575,99620.4505121,99354.4731694,98704.3803495,97198.4061033,93932.4133153,87405.8096973,75620.2193671,56800.5277703,30757.9635125,0.0,
755.555550847,99786.0354584,99786.0192317,99785.9500287,99785.7420651,99785.1456966,99783.4725015,99778.8768004,99766.5495302,99734.3640989,99652.8975727,99453.9703687,98988.1766694,97949.9948904,95767.1921863,91484.75331,83743.8348254,71029.6490457,52314.1948889,27917.7227544,0.0,
881.481475988,99785.9839452,99785.9380043,99785.7481334,99785.204257,99783.7272941,99779.8171246,99769.7141418,99744.3024132,99682.2939602,99536.1091067,99204.7818557,98486.9966915,97010.7712534,94151.1955924,88980.2318633,80334.9159222,67101.0210077,48721.4268073,25737.8264143,0.0,
1007.40740113,99785.8541477,99785.7410592,99785.2871708,99784.044661,99780.8407618,99772.8128059,99753.2313449,99706.8501443,99600.5311706,99365.6211322,98867.6585658,97860.2824341,95927.0273033,92430.6140912,86513.2761866,77209.465083,63713.8760782,45766.8203907,23997.6804025,0.0,
1133.33332627,99785.5635564,99785.3157773,99784.3479141,99781.8086865,99775.5730571,99760.7364195,99726.4425909,99649.6054969,99483.2674793,99136.6575032,98444.3770782,97125.2628932,94739.4646754,90665.7280341,84135.1345147,74359.6255982,60766.1166036,43284.4821728,22567.3990139,0.0,
