Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
41910.5805574,1.0,
42052.1703565,1.0,
42193.7601557,1.0,
42335.3499549,1.0,
42476.9397541,1.0,
42618.5295533,1.0,
42760.1193524,1.0,
42901.7091516,1.0,
43043.2989508,1.0,
43184.88875,1.0,
43326.4785492,1.0,
43468.0683483,1.0,
43609.6581475,1.0,
43751.2479467,1.0,
43892.8377459,1.0,
44034.4275451,1.0,
44176.0173442,1.0,
44317.6071434,1.0,
44459.1969426,1.0,
44600.7867418,1.0,
44742.376541,1.0,
44883.9663401,1.0,
45025.5561393,1.0,
45167.1459385,1.0,
45308.7357377,1.0,
45450.3255369,1.0,
45591.915336,1.0,
45733.5051352,1.0,
45875.0949344,1.0,
46016.6847336,1.0,
46158.2745328,1.0,
46299.864332,1.0,
46441.4541311,1.0,
46583.0439303,1.0,
46724.6337295,1.0,
46866.2235287,1.0,
47007.8133279,1.0,
47149.403127,1.0,
47290.9929262,1.0,
47432.5827254,1.0,
47574.1725246,1.0,
47715.7623238,1.0,
47857.3521229,1.0,
47998.9419221,1.0,
48140.5317213,1.0,
48282.1215205,1.0,
48423.7113197,1.0,
48565.3011188,1.0,
48706.890918,1.0,
48848.4807172,1.0,
48990.0705164,1.0,
49131.6603156,1.0,
49273.2501147,1.0,
49414.8399139,1.0,
49556.4297131,1.0,
49698.0195123,1.0,
49839.6093115,1.0,
49981.1991106,1.0,
50122.7889098,1.0,
50264.378709,1.0,
50405.9685082,1.0,
50547.5583074,1.0,
50689.1481065,1.0,
50830.7379057,1.0,
50972.3277049,1.0,
51113.9175041,1.0,
51255.5073033,1.0,
51397.0971024,1.0,
51538.6869016,1.0,
51680.2767008,1.0,
51821.8665,1.0,
51963.4562992,1.0,
52105.0460983,1.0,
52246.6358975,1.0,
52388.2256967,1.0,
52529.8154959,1.0,
52671.4052951,1.0,
52812.9950942,1.0,
