Coordinates:
0.0,2.0,4.0,6.0,8.0,10.0,
Volumes:
1.0,2.0,2.0,2.0,2.0,1.0,

 Time(s), delta (-) on vertices
125.925925141,1.0,
251.851850282,1.0,
377.777775423,1.5,
503.703700564,2.0,
629.629625705,2.5,
755.555550847,3.0,
881.481475988,2.66666666667,
1007.40740113,2.33333333333,
1133.33332627,2.55555555556,
1259.25925141,2.77777777778,
1385.18517655,2.62962962963,
1511.11110169,2.48148148148,
1637.03702683,2.58024691358,
1762.96295198,2.67901234568,
1888.88887712,2.61316872428,
2014.81480226,2.54732510288,
2140.7407274,2.48148148148,
2266.66665254,2.41563786008,
2392.59257768,2.34979423868,
2518.51850282,2.28395061728,
2644.44442796,2.21810699588,
2770.3703531,2.26200274348,
2896.29627825,2.30589849108,
3022.22220339,2.34979423868,
3148.14812853,2.32053040695,
3274.07405367,2.29126657522,
3399.99997881,2.26200274348,
3525.92590395,2.23273891175,
3651.85182909,2.25224813291,
3777.77775423,2.27175735406,
3903.70367937,2.29126657522,
4029.62960451,2.27826042778,
4155.55552966,2.26525428034,
4281.4814548,2.25224813291,
4407.40737994,2.23924198547,
4533.33330508,2.22623583803,
4659.25923022,2.2132296906,
4785.18515536,2.20022354316,
4911.1110805,2.18721739572,
5037.03700564,2.17421124829,
5162.96293078,2.16120510085,
5288.88885593,2.14819895341,
5414.81478107,2.13519280597,
5540.74070621,2.12218665854,
5666.66663135,2.1091805111,
5792.59255649,2.09617436366,
5918.51848163,2.08316821623,
6044.44440677,2.07016206879,
6170.37033191,2.05715592135,
6296.29625705,2.04414977392,
6422.2221822,2.03114362648,
6548.14810734,2.01813747904,
6674.07403248,2.00513133161,
6799.99995762,1.99212518417,
6925.92588276,1.97911903673,
7051.8518079,1.9661128893,
7177.77773304,1.95310674186,
7303.70365818,1.94010059442,
7429.62958332,1.92709444698,
7555.55550847,1.91408829955,
7681.48143361,1.92275906451,
7807.40735875,1.93142982946,
7933.33328389,1.94010059442,
8059.25920903,1.94877135938,
8185.18513417,1.95744212434,
