Coordinates:
0.0,1.66666666667,3.33333333333,5.0,6.66666666667,8.33333333333,10.0,
Volumes:
0.833333333333,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,0.833333333333,

 Time(s), Displacement (m) on vertices
100.0,-3.28483398194e-20,-4.56958832301e-05,-7.96777114208e-05,-0.000103060973328,-0.000116197892405,-0.000118736245199,-0.000109560542953,
200.0,3.81680117349e-20,-4.94817042769e-05,-8.61924658106e-05,-0.000110552194066,-0.000122712646795,-0.000122522066245,-0.000109560542953,
300.0,1.16538339323e-19,-5.08522967874e-05,-8.8564246762e-05,-0.000113289563789,-0.000125084427746,-0.000123892658756,-0.000109560542953,
400.0,-4.48324086971e-20,-5.13510271815e-05,-8.94279692211e-05,-0.000114286843574,-0.000125948150205,-0.00012439138915,-0.000109560542953,
500.0,1.76832304346e-19,-5.1532630655e-05,-8.97425107134e-05,-0.000114650041934,-0.000126262691698,-0.000124572992624,-0.000109560542953,
600.0,1.73480113576e-19,-5.15987642412e-05,-8.98570572095e-05,-0.000114782308699,-0.000126377238194,-0.00012463912621,-0.000109560542953,
700.0,1.6075478252e-20,-5.16228480499e-05,-8.98987715787e-05,-0.000114830476297,-0.000126418952563,-0.000124663210018,-0.000109560542953,
800.0,-1.16620340949e-19,-5.16316186425e-05,-8.99139626902e-05,-0.000114848017481,-0.000126434143674,-0.000124671980611,-0.000109560542953,
900.0,-1.08157577072e-19,-5.16348126269e-05,-8.99194948335e-05,-0.00011485440545,-0.000126439675818,-0.000124675174595,-0.000109560542953,
1000.0,6.72929841769e-20,-5.16359757794e-05,-8.99215094728e-05,-0.000114856731755,-0.000126441690457,-0.000124676337748,-0.000109560542953,
1100.0,-2.15696883468e-19,-5.16363993644e-05,-8.99222431435e-05,-0.000114857578925,-0.000126442424128,-0.000124676761333,-0.000109560542953,
1200.0,7.00284270713e-20,-5.16365536212e-05,-8.99225103241e-05,-0.000114857887439,-0.000126442691308,-0.00012467691559,-0.000109560542953,
1300.0,9.3482784789e-20,-5.16366097969e-05,-8.99226076233e-05,-0.00011485799979,-0.000126442788608,-0.000124676971765,-0.000109560542953,
1400.0,8.48579464277e-20,-5.16366302544e-05,-8.99226430566e-05,-0.000114858040705,-0.000126442824041,-0.000124676992223,-0.000109560542953,
1500.0,2.81858474396e-20,-5.16366377044e-05,-8.99226559604e-05,-0.000114858055605,-0.000126442836945,-0.000124676999673,-0.000109560542953,
1600.0,1.36805529245e-19,-5.16366404174e-05,-8.99226606596e-05,-0.000114858061031,-0.000126442841644,-0.000124677002386,-0.000109560542953,
1700.0,-2.35604626321e-20,-5.16366414055e-05,-8.99226623709e-05,-0.000114858063007,-0.000126442843355,-0.000124677003374,-0.000109560542953,
1800.0,6.23870375616e-21,-5.16366417653e-05,-8.99226629941e-05,-0.000114858063727,-0.000126442843978,-0.000124677003734,-0.000109560542953,
1900.0,1.79432542481e-19,-5.16366418963e-05,-8.9922663221e-05,-0.000114858063989,-0.000126442844205,-0.000124677003865,-0.000109560542953,
