Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
34.5393659071,1.0,
69.0787318143,1.0,
103.618097721,1.2,
138.157463629,1.4,
172.696829536,1.6,
207.236195443,1.5,
241.77556135,1.4,
276.314927257,1.3,
310.854293164,1.2,
345.393659071,1.1,
379.933024978,1.15,
414.472390886,1.2,
449.011756793,1.25,
483.5511227,1.225,
518.090488607,1.2,
552.629854514,1.175,
587.169220421,1.1875,
621.708586328,1.2,
656.247952236,1.2125,
690.787318143,1.20625,
725.32668405,1.2,
759.866049957,1.19375,
794.405415864,1.1875,
828.944781771,1.18125,
863.484147678,1.175,
898.023513585,1.16875,
932.562879493,1.1625,
967.1022454,1.165625,
1001.64161131,1.16875,
1036.18097721,1.171875,
1070.72034312,1.175,
1105.25970903,1.1734375,
1139.79907494,1.171875,
1174.33844084,1.1703125,
1208.87780675,1.16875,
1243.41717266,1.1671875,
1277.95653856,1.165625,
1312.49590447,1.1640625,
1347.03527038,1.1625,
1381.57463629,1.1609375,
1416.11400219,1.159375,
1450.6533681,1.1578125,
1485.19273401,1.15625,
1519.73209991,1.1546875,
1554.27146582,1.153125,
1588.81083173,1.1515625,
1623.35019764,1.15,
1657.88956354,1.1484375,
1692.42892945,1.146875,
1726.96829536,1.1453125,
1761.50766126,1.14375,
1796.04702717,1.1421875,
1830.58639308,1.14296875,
1865.12575899,1.14375,
1899.66512489,1.14453125,
1934.2044908,1.1453125,
1968.74385671,1.14609375,
2003.28322261,1.146875,
2037.82258852,1.14765625,
2072.36195443,1.1484375,
2106.90132034,1.14921875,
2141.44068624,1.15,
2175.98005215,1.15078125,
2210.51941806,1.1515625,
2245.05878396,1.15234375,
2279.59814987,1.153125,
2314.13751578,1.15390625,
2348.67688169,1.1546875,
2383.21624759,1.154296875,
2417.7556135,1.15390625,
2452.29497941,1.153515625,
2486.83434531,1.153125,
2521.37371122,1.152734375,
2555.91307713,1.15234375,
2590.45244304,1.1525390625,
2624.99180894,1.15244140625,
2659.53117485,1.15234375,
2694.07054076,1.15224609375,
2728.60990666,1.1521484375,
2763.14927257,1.15205078125,
2797.68863848,1.151953125,
2832.22800439,1.15185546875,
2866.76737029,1.1517578125,
2901.3067362,1.15166015625,
2935.84610211,1.1515625,
2970.38546801,1.15146484375,
3004.92483392,1.1513671875,
3039.46419983,1.15126953125,
3074.00356573,1.151171875,
3108.54293164,1.15107421875,
3143.08229755,1.1509765625,
3177.62166346,1.15087890625,
3212.16102936,1.15078125,
3246.70039527,1.15068359375,
3281.23976118,1.1505859375,
3315.77912708,1.15048828125,
3350.31849299,1.150390625,
3384.8578589,1.15029296875,
3419.39722481,1.1501953125,
3453.93659071,1.15009765625,
3488.47595662,1.15,
3523.01532253,1.14990234375,
3557.55468843,1.1498046875,
3592.09405434,1.14970703125,
3626.63342025,1.149609375,
3661.17278616,1.14951171875,
3695.71215206,1.1494140625,
3730.25151797,1.14931640625,
3764.79088388,1.14921875,
3799.33024978,1.14912109375,
3833.86961569,1.1490234375,
3868.4089816,1.14892578125,
3902.94834751,1.148828125,
3937.48771341,1.14873046875,
3972.02707932,1.1486328125,
4006.56644523,1.14853515625,
4041.10581113,1.1484375,
4075.64517704,1.14833984375,
4110.18454295,1.1482421875,
4144.72390886,1.14814453125,
4179.26327476,1.148046875,
4213.80264067,1.14794921875,
4248.34200658,1.1478515625,
4282.88137248,1.14775390625,
4317.42073839,1.14765625,
4351.9601043,1.14755859375,
4386.49947021,1.1474609375,
4421.03883611,1.14736328125,
4455.57820202,1.147265625,
4490.11756793,1.14716796875,
4524.65693383,1.1470703125,
4559.19629974,1.14697265625,
4593.73566565,1.146875,
4628.27503156,1.14677734375,
4662.81439746,1.1466796875,
4697.35376337,1.14658203125,
4731.89312928,1.146484375,
4766.43249518,1.14638671875,
4800.97186109,1.1462890625,
4835.511227,1.14619140625,
4870.05059291,1.14609375,
4904.58995881,1.14599609375,
4939.12932472,1.1458984375,
4973.66869063,1.14580078125,
5008.20805653,1.145703125,
5042.74742244,1.14560546875,
5077.28678835,1.1455078125,
5111.82615426,1.14541015625,
5146.36552016,1.1453125,
5180.90488607,1.14521484375,
5215.44425198,1.1451171875,
5249.98361788,1.14501953125,
5284.52298379,1.144921875,
5319.0623497,1.14482421875,
5353.60171561,1.1447265625,
5388.14108151,1.14462890625,
5422.68044742,1.14453125,
5457.21981333,1.14443359375,
5491.75917923,1.1443359375,
5526.29854514,1.14423828125,
5560.83791105,1.144140625,
5595.37727696,1.14404296875,
5629.91664286,1.1439453125,
5664.45600877,1.14384765625,
5698.99537468,1.14375,
5733.53474058,1.14365234375,
5768.07410649,1.1435546875,
5802.6134724,1.14345703125,
5837.15283831,1.143359375,
5871.69220421,1.14326171875,
5906.23157012,1.1431640625,
5940.77093603,1.14306640625,
5975.31030193,1.14296875,
6009.84966784,1.14287109375,
6044.38903375,1.1427734375,
6078.92839966,1.14267578125,
6113.46776556,1.142578125,
6148.00713147,1.14248046875,
6182.54649738,1.1423828125,
6217.08586328,1.14228515625,
6251.62522919,1.1421875,
6286.1645951,1.14208984375,
6320.70396101,1.1419921875,
6355.24332691,1.14189453125,
6389.78269282,1.141796875,
6424.32205873,1.14169921875,
6458.86142463,1.1416015625,
6493.40079054,1.14150390625,
6527.94015645,1.14140625,
6562.47952236,1.14130859375,
6597.01888826,1.1412109375,
6631.55825417,1.14111328125,
6666.09762008,1.141015625,
6700.63698598,1.14091796875,
6735.17635189,1.1408203125,
6769.7157178,1.14086914063,
6804.25508371,1.14091796875,
6838.79444961,1.14096679688,
6873.33381552,1.141015625,
6907.87318143,1.14106445313,
6942.41254733,1.14111328125,
6976.95191324,1.14116210938,
7011.49127915,1.1412109375,
7046.03064506,1.14125976563,
7080.57001096,1.14130859375,
7115.10937687,1.14135742188,
7149.64874278,1.14140625,
7184.18810868,1.14145507813,
7218.72747459,1.14150390625,
7253.2668405,1.14155273438,
7287.80620641,1.1416015625,
7322.34557231,1.14165039063,
7356.88493822,1.14169921875,
7391.42430413,1.14174804688,
7425.96367003,1.141796875,
7460.50303594,1.14184570313,
7495.04240185,1.14189453125,
7529.58176776,1.14194335938,
7564.12113366,1.1419921875,
