Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), Error (-) on vertices
125.925925141,0.0,170105.372577,75869.5956321,33852.3077919,15111.6646166,6749.63676561,3016.77506772,1349.46781873,604.250678956,270.896655277,121.630381065,54.7117288362,24.6660630698,11.1511415187,5.05824495943,2.30380600251,1.05439457074,0.485344719775,0.224896758409,0.105000330799,0.049433727534,0.0234833116956,0.011260895354,0.00545147063192,0.0026637968394,0.00131321636654,0.000652720792058,0.000326830761345,0.000164719381047,8.34866467989e-05,4.25193791095e-05,2.1743853554e-05,1.11580628779e-05,5.74263186005e-06,2.96281996805e-06,1.53182394314e-06,7.93405402521e-07,
251.851850282,1.0,0.487778881678,0.238920184474,0.11750779028,0.0580267037653,0.0287665494349,0.0143148572374,0.00714920876978,0.0035828339224,0.0018014198297,0.000908536388041,0.000459544807937,0.000233072749854,0.000118510077432,6.04010169996e-05,3.08522673042e-05,1.57912501239e-05,8.09784641664e-06,4.15994421124e-06,2.14050418277e-06,1.10307512229e-06,5.69256960191e-07,
377.777775423,1.0,0.471518359619,0.222908815511,0.105662705421,0.0502243398296,0.0239404711255,0.0114445882927,0.00548699347193,0.00263844215396,0.00127246465083,0.000615501373829,0.000298601270004,0.000145285411832,7.08929554877e-05,3.4690684417e-05,1.7022561733e-05,8.37546517077e-06,4.13172516351e-06,2.04341380087e-06,1.01308444632e-06,5.0345435085e-07,
503.703700564,1.0,0.37000199559,0.138084812405,0.0520087211079,0.0197793099546,0.00759836074196,0.0029492654176,0.00115675111863,0.000458436189007,0.000183547631646,7.42186049729e-05,3.02963453468e-05,1.24786925342e-05,5.18344031758e-06,2.1701905082e-06,9.15312829676e-07,
629.629625705,1.0,0.268285706826,0.0739389506254,0.0209844198211,0.00614195113196,0.00185440861619,0.000576998784235,0.000184665683993,6.06411265926e-05,2.03779632296e-05,6.98939170726e-06,2.4410176717e-06,8.66252299867e-07,
755.555550847,1.0,0.167622199299,0.03104446854,0.00635433802008,0.00142244553568,0.000343043806464,8.7859537083e-05,2.36217897829e-05,6.60793924822e-06,1.91040065492e-06,5.67864208129e-07,
881.481475988,1.0,0.0738057700751,0.00907557052523,0.00142386938949,0.000259478846471,5.2437444744e-05,1.14392606306e-05,2.64788184896e-06,6.42728641812e-07,
1007.40740113,1.0,0.0640138107436,0.00546559601153,0.000532281297123,6.03881190713e-05,8.38905695377e-06,1.42043875985e-06,2.75532939806e-07,
1133.33332627,1.0,0.155151331273,0.0274804560851,0.00514305876739,0.000995353489542,0.00019743048749,3.99538965406e-05,8.22130325641e-06,1.71467068277e-06,3.61396237965e-07,
1259.25925141,1.0,0.113077861235,0.0149030071636,0.00208508249343,0.000302840630571,4.52827016904e-05,6.93058219559e-06,1.07974745779e-06,1.70381852416e-07,
1385.18517655,1.0,0.0703024847848,0.00605642452453,0.000562717081961,5.52910141552e-05,5.69258457325e-06,6.1529698306e-07,
1511.11110169,1.0,0.03363699259,0.00183382141977,0.000156011258962,1.82454765578e-05,2.57595795159e-06,4.05666825283e-07,
1637.03702683,1.0,0.0425516136586,0.00325392994445,0.00033459877971,4.16506414709e-05,5.92913847669e-06,9.35317082039e-07,
1762.96295198,1.0,0.0261793656472,0.00164672319611,0.000152735139974,1.75354533296e-05,2.31513097963e-06,3.41712719445e-07,
1888.88887712,1.0,0.0332966958109,0.00153420172172,9.34982757071e-05,7.75927765826e-06,8.80863768791e-07,
2014.81480226,1.0,0.0553804550806,0.00366225966579,0.00026368331279,2.0055685201e-05,1.57728159994e-06,1.28201672318e-07,
2140.7407274,1.0,0.0448322937585,0.00247063529363,0.000151604275589,9.8834249279e-06,6.9018768249e-07,
2266.66665254,1.0,0.034568476107,0.00155123224895,8.13260019652e-05,4.88851027633e-06,3.82911458173e-07,
2392.59257768,1.0,0.0253189243497,0.00095755890554,4.89719916396e-05,3.74942247067e-06,3.76571567702e-07,
2518.51850282,1.0,0.0190761468801,0.000772586691253,4.85426022385e-05,4.31895974809e-06,4.51193360639e-07,
2644.44442796,1.0,0.0214486925641,0.000754734601109,3.68333121363e-05,2.87301271475e-06,2.82845711712e-07,
2770.3703531,1.0,0.025966274768,0.00094348534139,3.95977714986e-05,2.22257139555e-06,1.81310325288e-07,
2896.29627825,1.0,0.0316857124161,0.00129650658657,5.81925278912e-05,2.7899789097e-06,1.56129870991e-07,
3022.22220339,1.0,0.0380432119812,0.00177408928058,8.97479130643e-05,4.65953542547e-06,2.46707623957e-07,
3148.14812853,1.0,0.0356227930637,0.00157257019388,7.48184125603e-05,3.6477419136e-06,1.82941111354e-07,
3274.07405367,1.0,0.033182224938,0.001381571114,6.14629675148e-05,2.80356981675e-06,1.33997294503e-07,
3399.99997881,1.0,0.0307319616149,0.00120160989313,4.96714560013e-05,2.11357475385e-06,9.77121120149e-08,
3525.92590395,1.0,0.0282837673486,0.00103317226572,3.94329124749e-05,1.56457763965e-06,7.20595835304e-08,
3651.85182909,1.0,0.0258518620098,0.000876759070584,3.07423445123e-05,1.14464900344e-06,5.50787354796e-08,
3777.77775423,1.0,0.023454628359,0.000732958981778,2.36106023436e-05,8.44133027839e-07,
3903.70367937,1.0,0.021117229295,0.000602579534541,1.80741206946e-05,6.54882362085e-07,
4029.62960451,1.0,0.0188756629717,0.000486903820129,1.41832096912e-05,5.63798021043e-07,
4155.55552966,1.0,0.0167829057012,0.000388196146799,1.19136410372e-05,5.45057358704e-07,
4281.4814548,1.0,0.0149173571633,0.000310564146736,1.10063669444e-05,5.67605940015e-07,
4407.40737994,1.0,0.0159939712981,0.000337344487257,1.01158381993e-05,4.62008630369e-07,
4533.33330508,1.0,0.017275602103,0.000379986877468,1.0119993525e-05,3.8937942484e-07,
4659.25923022,1.0,0.0187139812438,0.000435370842315,1.10548275038e-05,3.55639288329e-07,
4785.18515536,1.0,0.0202704151495,0.00050113794292,1.28337712041e-05,3.67625532152e-07,
4911.1110805,1.0,0.0198001566386,0.000471921042447,1.17189980091e-05,3.3120739506e-07,
5037.03700564,1.0,0.0193130145174,0.000442973659987,1.06605804534e-05,2.9848986091e-07,
5162.96293078,1.0,0.0188091721109,0.000414397225811,9.6598206557e-06,2.6920282461e-07,
5288.88885593,1.0,0.0182889561657,0.00038629377106,8.71776910542e-06,2.43092142875e-07,
5414.81478107,1.0,0.0177528295708,0.000358766100223,7.83520984501e-06,2.19910995967e-07,
5540.74070621,1.0,0.0172013846359,0.00033191828664,7.01267031242e-06,1.99415132417e-07,
5666.66663135,1.0,0.0166353375965,0.000305856547363,6.25044892392e-06,1.81359569335e-07,
5792.59255649,1.0,0.016055525067,0.000280690588531,5.54866805667e-06,1.65497666205e-07,
5918.51848163,1.0,0.0154629032296,0.000256535495302,4.90734578244e-06,1.51585266743e-07,
6044.44440677,1.0,0.0148585506889,0.000233514281755,4.32649542984e-06,1.39382496767e-07,
6170.37033191,1.0,0.0142436761207,0.000211761129654,3.80624659249e-06,1.28661550847e-07,
6296.29625705,1.0,0.0136196321343,0.000191425199945,3.34697662493e-06,1.19211057896e-07,
6422.2221822,1.0,0.0129879372463,0.000172674525111,2.94942036489e-06,1.10843722938e-07,
6548.14810734,1.0,0.0123503084674,0.000155698644011,2.61468658962e-06,1.03400797953e-07,
6674.07403248,1.0,0.0117087079542,0.000140707197936,2.34404645391e-06,9.67567317047e-08,
6799.99995762,1.0,0.0110654084341,0.000127919656901,2.13835580313e-06,9.08205335837e-08,
6925.92588276,1.0,0.0104230838327,0.000117539897209,1.99707893781e-06,8.5537402523e-08,
7051.8518079,1.0,0.00978493377835,0.000109711872363,1.91724082082e-06,8.0887566699e-08,
7177.77773304,1.0,0.00915485324762,0.000104463285537,1.89296776585e-06,7.68846234584e-08,
7303.70365818,1.0,0.00853766098421,0.000101660708709,1.91610972474e-06,7.35711201237e-08,
7429.62958332,1.0,0.00793940058156,0.00010100592083,1.97767186884e-06,7.10114956982e-08,
7555.55550847,1.0,0.00736772171342,0.000102083337067,2.06924471177e-06,6.92823614469e-08,
7681.48143361,1.0,0.00683232596233,0.00010443584303,2.18383346689e-06,6.84592499988e-08,
7807.40735875,1.0,0.00634540388503,0.000107633786653,2.3160417519e-06,6.86020123279e-08,
7933.33328389,1.0,0.00637266792259,0.0001002351289,2.09326491143e-06,6.02820323277e-08,
8059.25920903,1.0,0.00645143284447,9.36337415487e-05,1.89072656032e-06,5.29332551172e-08,
8185.18513417,1.0,0.00657799746033,8.78987969664e-05,1.70717065441e-06,4.64446569932e-08,
8311.11105931,1.0,0.00674799003134,8.31174806786e-05,1.54170415466e-06,4.07200202767e-08,
8437.03698445,1.0,0.0069567090909,7.93891599408e-05,1.3938781149e-06,3.56745598608e-08,
8562.96290959,1.0,0.00719942470578,7.68140340944e-05,1.26379167532e-06,3.12355177684e-08,
8688.88883474,1.0,0.00747160770645,7.54767889524e-05,1.15220578366e-06,2.73425131085e-08,
8814.81475988,1.0,0.00776907913208,7.54288987759e-05,1.06062318774e-06,2.39482834561e-08,
8940.74068502,1.0,0.00808808904226,7.66758465111e-05,9.91242731825e-07,
9066.66661016,1.0,0.00787131548244,7.38813934089e-05,9.68318351386e-07,
9192.5925353,1.0,0.00765397348294,7.11748615648e-05,9.4775503524e-07,
9318.51846044,1.0,0.00743616908121,6.85575021238e-05,9.29264949465e-07,
9444.44438558,1.0,0.00721800085864,6.60304355397e-05,9.12585258303e-07,
9570.37031072,1.0,0.00699956074115,6.35946252654e-05,8.97476504983e-07,
9696.29623586,1.0,0.00678093482599,6.12508611837e-05,8.83722246987e-07,
9822.22216101,1.0,0.00656220422304,5.89997312381e-05,8.71126772911e-07,
9948.14808615,1.0,0.0063434459247,5.68415962405e-05,8.59514460651e-07,
10074.0740113,1.0,0.00612473372437,5.47765704512e-05,8.48728832778e-07,
10199.9999364,1.0,0.00590613918656,5.28044927899e-05,8.38630493255e-07,
10325.9258616,1.0,0.00568773270398,5.0924899318e-05,8.29096361891e-07,
10451.8517867,1.0,0.00546958466091,4.91370006705e-05,8.20018101117e-07,
10577.7777119,1.0,0.00525176675697,4.74396562206e-05,8.11301818204e-07,
10703.703637,1.0,0.00503435352779,4.58313570489e-05,8.02865444444e-07,
10829.6295621,1.0,0.00481742413864,4.4310203665e-05,7.94638950806e-07,
10955.5554873,1.0,0.00460106455688,4.28738976946e-05,7.8656200329e-07,
11081.4814124,1.0,0.004385370213,4.15197352822e-05,7.78584844279e-07,
11207.4073376,1.0,0.00417044934214,4.02446131376e-05,7.70664853786e-07,
11333.3332627,1.0,0.00395642725279,3.90450369579e-05,7.6276827888e-07,
11459.2591878,1.0,0.00374345186217,3.7917150337e-05,7.54866573894e-07,
11585.185113,1.0,0.00353170100769,3.68567617238e-05,7.46938311867e-07,
11711.1110381,1.0,0.0033213922502,3.58593918595e-05,7.3896686213e-07,
11837.0369633,1.0,0.0031127962192,3.49203252793e-05,7.30940352951e-07,
11962.9628884,1.0,0.00290625507014,3.40346740767e-05,7.22850273039e-07,
12088.8888135,1.0,0.00270220835769,3.31974437372e-05,7.14692449097e-07,
12214.8147387,1.0,0.00250122984423,3.24036101866e-05,7.06464520346e-07,
12340.7406638,1.0,0.00230408047663,3.16481980401e-05,6.9816662165e-07,
12466.666589,1.0,0.00211178529983,3.0926359501e-05,6.89802068769e-07,
12592.5925141,1.0,0.00192574542042,3.02334579956e-05,6.81373715098e-07,
12718.5184393,1.0,0.00174789940091,2.95651506959e-05,6.72887388012e-07,
12844.4443644,1.0,0.00158094815168,2.89174675608e-05,6.64348458924e-07,
12970.3702895,1.0,0.00142864233539,2.82868970711e-05,6.55763809986e-07,
13096.2962147,1.0,0.00129607423881,2.76704678632e-05,6.47140011763e-07,
13222.2221398,1.0,0.00118977242726,2.70658350386e-05,6.3848312681e-07,
13348.148065,1.0,0.00111716826888,2.64713663749e-05,6.29801322221e-07,
13474.0739901,1.0,0.00108495526416,2.58862406821e-05,6.2110037291e-07,
13599.9999152,1.0,0.00109660925705,2.53105479808e-05,6.12386503982e-07,
13725.9258404,1.0,0.00115071553931,2.47453997647e-05,6.03666801341e-07,
13851.8517655,1.0,0.00124166258645,2.41930511061e-05,5.94947191755e-07,
13977.7776907,1.0,0.00136202483135,2.36570251551e-05,5.86232409556e-07,
14103.7036158,1.0,0.00150470254191,2.31422457366e-05,5.77530135328e-07,
14229.6295409,1.0,0.00166391491791,2.26551620829e-05,5.6884670162e-07,
14355.5554661,1.0,0.00183532005741,2.22038561654e-05,5.60189331281e-07,
14481.4813912,1.0,0.00201577162925,2.17981035294e-05,5.51566862019e-07,
14607.4073164,1.0,0.00220301399147,2.14493650402e-05,5.42990324424e-07,
14733.3332415,1.0,0.00239542547418,2.11706679117e-05,5.34472939845e-07,
14859.2591666,1.0,0.00259182876261,2.09763386056e-05,5.26031771039e-07,
14985.1850918,1.0,0.00279135800173,2.08815533902e-05,5.1768719892e-07,
15111.1110169,1.0,0.00299336733779,2.09017105043e-05,5.09466222512e-07,
15237.0369421,1.0,0.00319736813446,2.10516523374e-05,5.01403052228e-07,
15362.9628672,1.0,0.00340298562172,2.13448127708e-05,4.93538021294e-07,
15488.8887924,1.0,0.00360992861829,2.17924392433e-05,4.85923394301e-07,
15614.8147175,1.0,0.00381796817055,2.24029843158e-05,4.78622040565e-07,
15740.7406426,1.0,0.0040269222309,2.31818123584e-05,4.71709667429e-07,
15866.6665678,1.0,0.00423664457979,2.4131215443e-05,4.65277363587e-07,
15992.5924929,1.0,0.00444701665533,2.52507402066e-05,4.59433963399e-07,
16118.5184181,1.0,0.00465794150265,2.65377133727e-05,4.54304658803e-07,
16244.4443432,1.0,0.00486933920345,2.79878340107e-05,4.50034082422e-07,
16370.3702683,1.0,0.00508114340739,2.9595773848e-05,4.46787502776e-07,
16496.2961935,1.0,0.00529329865726,3.13556891156e-05,4.44745503067e-07,
16622.2221186,1.0,0.00550575832022,3.32616123075e-05,4.44109067883e-07,
16748.1480438,1.0,0.00571848296283,3.5307731681e-05,4.4508887537e-07,
16874.0739689,1.0,0.00560987890071,3.39472866182e-05,4.22971364401e-07,
16999.999894,1.0,0.00550135579243,3.26192098809e-05,4.01870893031e-07,
17125.9258192,1.0,0.00539290807637,3.13229229466e-05,3.81746129825e-07,
17251.8517443,1.0,0.00528453058864,3.00578824464e-05,3.62556407306e-07,
17377.7776695,1.0,0.00517621852063,2.88235885157e-05,3.44263146164e-07,
17503.7035946,1.0,0.00506796740388,2.76195724352e-05,3.26828217035e-07,
17629.6295198,1.0,0.00495977308782,2.64453913388e-05,3.10216578781e-07,
17755.5554449,1.0,0.00485163170927,2.53006403967e-05,2.94393333197e-07,
17881.48137,1.0,0.00474353967905,2.4184936437e-05,2.7932687879e-07,
18007.4072952,1.0,0.00463549365723,2.30979291317e-05,2.6498491179e-07,
18133.3332203,1.0,0.00452749054361,2.20392871606e-05,2.5133758132e-07,
18259.2591455,1.0,0.00441952745652,2.10087047855e-05,2.3835583654e-07,
18385.1850706,1.0,0.00431160171666,2.00058969539e-05,2.26010937486e-07,
18511.1109957,1.0,0.00420371083381,1.90306062251e-05,2.14277148711e-07,
18637.0369209,1.0,0.00409585249846,1.80825861067e-05,2.03127983755e-07,
18762.962846,1.0,0.00398802456324,1.71616157193e-05,1.92538604148e-07,
18888.8887712,1.0,0.00388022503401,1.62674911407e-05,1.82485592633e-07,
19014.8146963,1.0,0.00377245206267,1.5400025869e-05,1.72943355966e-07,
19140.7406214,1.0,0.00366470393904,1.45590486384e-05,1.63890877247e-07,
19266.6665466,1.0,0.00355697906977,1.37444071768e-05,1.55307250789e-07,
19392.5924717,1.0,0.00344927598899,1.29559670366e-05,1.47169981917e-07,
19518.5183969,1.0,0.00334159333921,1.21936062594e-05,1.39459112892e-07,
19644.444322,1.0,0.00323392986644,1.14572199795e-05,1.32155240128e-07,
19770.3702472,1.0,0.00312628442015,1.07467237085e-05,1.25239073995e-07,
19896.2961723,1.0,0.00301865593784,1.0062044568e-05,1.18690764807e-07,
20022.2220974,1.0,0.00291104345564,9.40312880516e-06,1.12493908965e-07,
20148.1480226,1.0,0.00280344609373,8.76994196404e-06,1.06629982167e-07,
20274.0739477,1.0,0.00269586305672,8.16246611035e-06,1.01082459186e-07,
20399.9998729,1.0,0.00258829363681,7.58070441958e-06,9.58360147874e-08,
20525.925798,1.0,0.00248073721024,7.02468090513e-06,9.08727250582e-08,
20651.8517231,1.0,0.00237319323471,6.49444672051e-06,8.61785311188e-08,
20777.7776483,1.0,0.00226566126851,5.99006800718e-06,8.17394404073e-08,
20903.7035734,1.0,0.00215814095766,5.51164474268e-06,7.75401011021e-08,
21029.6294986,1.0,0.00205063206138,5.05929643156e-06,7.35679837526e-08,
21155.5554237,1.0,0.00194313445311,4.63317406844e-06,6.98090126908e-08,
21281.4813488,1.0,0.00183564815116,4.23345312499e-06,6.62510848295e-08,
21407.407274,1.0,0.00172817334213,3.86031962389e-06,6.28833208712e-08,
21533.3331991,1.0,0.00162071042675,3.51397439168e-06,5.96933607162e-08,
21659.2591243,1.0,0.00151326008218,3.19459938565e-06,5.66717073014e-08,
21785.1850494,1.0,0.00140582334322,2.9023384091e-06,5.38080569696e-08,
21911.1109746,1.0,0.00129840175364,2.63723798056e-06,5.10922379279e-08,
22037.0368997,1.0,0.00119099756494,2.39918750445e-06,4.85163231649e-08,
22162.9628248,1.0,0.00108361408624,2.18782234075e-06,4.60717722585e-08,
22288.88875,1.0,0.000976256247143,2.00241581205e-06,4.37513366774e-08,
22414.8146751,1.0,0.000868931566131,1.84177580569e-06,4.15483280123e-08,
22540.7406003,1.0,0.000761651994683,1.70414782344e-06,3.94552864104e-08,
22666.6665254,1.0,0.000654437479144,1.58719620841e-06,3.74670936999e-08,
22792.5924505,1.0,0.000547323804068,1.48805384475e-06,3.55784458414e-08,
22918.5183757,1.0,0.000440381741185,1.40350045233e-06,3.37828332108e-08,
23044.4443008,1.0,0.000333772863422,1.33019366199e-06,3.2076813106e-08,
23170.370226,1.0,0.000227960475348,1.26497526147e-06,3.04552413823e-08,
23296.2961511,1.0,0.00012497637508,1.20517050071e-06,2.89141492696e-08,
23422.2220762,1.0,4.85991444593e-05,1.14888814128e-06,2.74489622517e-08,
23548.1480014,1.0,0.000110420416448,1.09530527851e-06,2.60573589311e-08,
