Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
588.0,2.68727850728,
589.0,2.68747381978,
590.0,2.68766913228,
591.0,2.68786444478,
592.0,2.68776678853,
593.0,2.68766913228,
594.0,2.6877179604,
595.0,2.68776678853,
596.0,2.68781561665,
597.0,2.68779120259,
598.0,2.68776678853,
599.0,2.68774237446,
600.0,2.6877545815,
601.0,2.68776678853,
602.0,2.68777899556,
603.0,2.68777289204,
604.0,2.6877759438,
605.0,2.68777899556,
606.0,2.68778204732,
607.0,2.68778509907,
608.0,2.68778815083,
609.0,2.68779120259,
610.0,2.68779425435,
611.0,2.68779272847,
612.0,2.68779120259,
613.0,2.68779196553,
614.0,2.68779158406,
615.0,2.68779120259,
616.0,2.68779139332,
617.0,2.68779158406,
618.0,2.68779148869,
619.0,2.68779139332,
620.0,2.68779144101,
621.0,2.68779148869,
622.0,2.68779153638,
623.0,2.68779158406,
624.0,2.68779156022,
625.0,2.68779153638,
626.0,2.6877915483,
627.0,2.68779156022,
628.0,2.68779155426,
629.0,2.6877915483,
630.0,2.5877915483,
631.0,2.4877915483,
632.0,2.5377915483,
633.0,2.5877915483,
634.0,2.6377915483,
635.0,2.6877915483,
636.0,2.6627915483,
637.0,2.6377915483,
638.0,2.6127915483,
639.0,2.5877915483,
640.0,2.6002915483,
641.0,2.6127915483,
642.0,2.6252915483,
643.0,2.6377915483,
644.0,2.6315415483,
645.0,2.6252915483,
646.0,2.6190415483,
647.0,2.6127915483,
648.0,2.6159165483,
649.0,2.6190415483,
650.0,2.6221665483,
651.0,2.6252915483,
652.0,2.6284165483,
653.0,2.6315415483,
654.0,2.6346665483,
655.0,2.6377915483,
656.0,2.6409165483,
657.0,2.6393540483,
658.0,2.6377915483,
659.0,2.6362290483,
660.0,2.6346665483,
661.0,2.6354477983,
662.0,2.6362290483,
663.0,2.6358384233,
664.0,2.6354477983,
665.0,2.6356431108,
666.0,2.6358384233,
667.0,2.63574076705,
668.0,2.6356431108,
669.0,2.63554545455,
670.0,2.63559428267,
671.0,2.6356431108,
672.0,2.63569193892,
673.0,2.63566752486,
674.0,2.63567973189,
675.0,2.63569193892,
676.0,2.63570414595,
677.0,2.63569804244,
678.0,2.63569193892,
679.0,2.63568583541,
680.0,2.63567973189,
681.0,2.63568278365,
682.0,2.63568583541,
683.0,2.63568430953,
684.0,2.63568278365,
685.0,2.63568125777,
686.0,2.63567973189,
687.0,2.63568049483,
688.0,2.63568011336,
689.0,2.63567973189,
690.0,2.63567935042,
691.0,2.63567954116,
692.0,2.63567973189,
693.0,2.63567992263,
694.0,2.63567982726,
695.0,2.63567973189,
696.0,2.63567977957,
697.0,2.63567982726,
698.0,2.63567987494,
699.0,2.63567992263,
700.0,2.63567997031,
701.0,2.63568001799,
702.0,2.63567999415,
703.0,2.63567997031,
704.0,2.63567998223,
705.0,2.63567997627,
706.0,2.63567997031,
707.0,2.63567997329,
708.0,2.63567997627,
709.0,2.53567997627,
710.0,2.43567997627,
711.0,2.48567997627,
712.0,2.53567997627,
713.0,2.58567997627,
714.0,2.63567997627,
715.0,2.61067997627,
716.0,2.58567997627,
717.0,2.56067997627,
718.0,2.57317997627,
719.0,2.58567997627,
720.0,2.59817997627,
721.0,2.59192997627,
722.0,2.58567997627,
723.0,2.57942997627,
724.0,2.58255497627,
725.0,2.58099247627,
726.0,2.57942997627,
727.0,2.58021122627,
728.0,2.58099247627,
729.0,2.58060185127,
730.0,2.58079716377,
731.0,2.58069950752,
732.0,2.58060185127,
733.0,2.58050419502,
734.0,2.58055302314,
735.0,2.58052860908,
736.0,2.58050419502,
737.0,2.58047978096,
738.0,2.58045536689,
739.0,2.58043095283,
740.0,2.58044315986,
741.0,2.58043705635,
742.0,2.58044010811,
743.0,2.58044315986,
744.0,2.58044621162,
745.0,2.58044468574,
746.0,2.58044544868,
747.0,2.58044621162,
748.0,2.58044697456,
749.0,2.58044659309,
750.0,2.58044621162,
751.0,2.58044640236,
752.0,2.58044659309,
753.0,2.58044649772,
754.0,2.58044640236,
755.0,2.58044630699,
756.0,2.58044635467,
757.0,2.58044633083,
758.0,2.58044630699,
759.0,2.58044628315,
760.0,2.58044629507,
761.0,2.48044629507,
762.0,2.53044629507,
763.0,2.58044629507,
764.0,2.55544629507,
765.0,2.53044629507,
766.0,2.54294629507,
767.0,2.55544629507,
768.0,2.56794629507,
769.0,2.56169629507,
770.0,2.55544629507,
771.0,2.55857129507,
772.0,2.56169629507,
773.0,2.56013379507,
774.0,2.55857129507,
775.0,2.55935254507,
776.0,2.55896192007,
777.0,2.55857129507,
778.0,2.55818067007,
779.0,2.55779004507,
780.0,2.55739942007,
781.0,2.55759473257,
782.0,2.55779004507,
783.0,2.55798535757,
784.0,2.55818067007,
785.0,2.55808301382,
786.0,2.55798535757,
787.0,2.55803418569,
788.0,2.55800977163,
789.0,2.55798535757,
790.0,2.5579975646,
791.0,2.55800977163,
792.0,2.55802197866,
793.0,2.55801587515,
794.0,2.55800977163,
795.0,2.55800366811,
796.0,2.55800671987,
797.0,2.55800977163,
798.0,2.55800824575,
799.0,2.55800671987,
800.0,2.55800519399,
801.0,2.55800595693,
802.0,2.55800557546,
803.0,2.55800519399,
804.0,2.55800538473,
805.0,2.55800557546,
806.0,2.5580054801,
807.0,2.55800538473,
808.0,2.55800543241,
809.0,2.45800543241,
810.0,2.50800543241,
811.0,2.55800543241,
812.0,2.53300543241,
813.0,2.50800543241,
814.0,2.52050543241,
815.0,2.53300543241,
816.0,2.54550543241,
817.0,2.53925543241,
818.0,2.53300543241,
819.0,2.52675543241,
820.0,2.52050543241,
821.0,2.52363043241,
822.0,2.52206793241,
823.0,2.52050543241,
824.0,2.52128668241,
825.0,2.52206793241,
826.0,2.52167730741,
827.0,2.52128668241,
828.0,2.52089605741,
829.0,2.52050543241,
830.0,2.52011480741,
831.0,2.51972418241,
832.0,2.51991949491,
833.0,2.51982183866,
834.0,2.51972418241,
835.0,2.51962652616,
836.0,2.51952886991,
837.0,2.51943121366,
838.0,2.51948004179,
839.0,2.51945562772,
840.0,2.51943121366,
841.0,2.51944342069,
842.0,2.51945562772,
843.0,2.51946783476,
844.0,2.51948004179,
845.0,2.41948004179,
846.0,2.46948004179,
847.0,2.51948004179,
848.0,2.56948004179,
849.0,2.54448004179,
850.0,2.51948004179,
851.0,2.49448004179,
852.0,2.50698004179,
853.0,2.51948004179,
854.0,2.53198004179,
855.0,2.54448004179,
856.0,2.53823004179,
857.0,2.53198004179,
858.0,2.52573004179,
859.0,2.52885504179,
860.0,2.53198004179,
861.0,2.53041754179,
862.0,2.53119879179,
863.0,2.53198004179,
864.0,2.53158941679,
865.0,2.53178472929,
866.0,2.53168707304,
867.0,2.53158941679,
868.0,2.53163824491,
869.0,2.53168707304,
870.0,2.53173590116,
871.0,2.53178472929,
872.0,2.53176031522,
873.0,2.53173590116,
874.0,2.53174810819,
875.0,2.53174200468,
876.0,2.53174505644,
877.0,2.53174810819,
878.0,2.53175115995,
879.0,2.53174963407,
880.0,2.53174810819,
881.0,2.53174658231,
882.0,2.53174734525,
883.0,2.53174810819,
884.0,2.53174772672,
885.0,2.53174791746,
886.0,2.53174810819,
887.0,2.53174801283,
888.0,2.53174791746,
889.0,2.43174791746,
890.0,2.48174791746,
891.0,2.53174791746,
892.0,2.58174791746,
893.0,2.55674791746,
894.0,2.53174791746,
895.0,2.50674791746,
896.0,2.51924791746,
897.0,2.53174791746,
898.0,2.52549791746,
899.0,2.51924791746,
900.0,2.52237291746,
901.0,2.52549791746,
902.0,2.52393541746,
903.0,2.52237291746,
904.0,2.52315416746,
905.0,2.52393541746,
906.0,2.52354479246,
907.0,2.52315416746,
908.0,2.52334947996,
909.0,2.52354479246,
910.0,2.52374010496,
911.0,2.52364244871,
912.0,2.52369127683,
913.0,2.52374010496,
914.0,2.52378893308,
915.0,2.52376451902,
916.0,2.52377672605,
917.0,2.52378893308,
918.0,2.52380114011,
919.0,2.52381334715,
920.0,2.52380724363,
921.0,2.52381029539,
922.0,2.52381334715,
923.0,2.52381182127,
924.0,2.52381258421,
925.0,2.52381334715,
926.0,2.52381296568,
927.0,2.52381258421,
928.0,2.52381277494,
929.0,2.52381296568,
930.0,2.52381315641,
931.0,2.42381315641,
932.0,2.47381315641,
933.0,2.52381315641,
934.0,2.49881315641,
935.0,2.47381315641,
936.0,2.44881315641,
937.0,2.46131315641,
938.0,2.47381315641,
939.0,2.48631315641,
940.0,2.49881315641,
941.0,2.49256315641,
942.0,2.48631315641,
943.0,2.48943815641,
944.0,2.48787565641,
945.0,2.48631315641,
946.0,2.48475065641,
947.0,2.48318815641,
948.0,2.48162565641,
949.0,2.48240690641,
950.0,2.48318815641,
951.0,2.48279753141,
952.0,2.48240690641,
953.0,2.48260221891,
954.0,2.48250456266,
955.0,2.48240690641,
956.0,2.48230925016,
957.0,2.48235807829,
958.0,2.48240690641,
959.0,2.48245573454,
960.0,2.48243132047,
961.0,2.48240690641,
962.0,2.48238249235,
963.0,2.48235807829,
964.0,2.48237028532,
965.0,2.4823641818,
966.0,2.48236723356,
967.0,2.48237028532,
968.0,2.48236875944,
969.0,2.48236723356,
970.0,2.48236570768,
971.0,2.4823641818,
972.0,2.48236494474,
973.0,2.48236570768,
974.0,2.48236532621,
975.0,2.48236494474,
976.0,2.48236456327,
977.0,2.4823641818,
978.0,2.48236437254,
979.0,2.48236456327,
980.0,2.38236456327,
981.0,2.43236456327,
982.0,2.48236456327,
983.0,2.45736456327,
984.0,2.43236456327,
985.0,2.44486456327,
986.0,2.45736456327,
987.0,2.46986456327,
988.0,2.46361456327,
989.0,2.46673956327,
990.0,2.46986456327,
991.0,2.46830206327,
992.0,2.46673956327,
993.0,2.46517706327,
994.0,2.46361456327,
995.0,2.46205206327,
996.0,2.46048956327,
997.0,2.46127081327,
998.0,2.46205206327,
999.0,2.46166143827,
