Coordinates:
0.0,0.526315789474,1.05263157895,1.57894736842,2.10526315789,2.63157894737,3.15789473684,3.68421052632,4.21052631579,4.73684210526,5.26315789474,5.78947368421,6.31578947368,6.84210526316,7.36842105263,7.89473684211,8.42105263158,8.94736842105,9.47368421053,10.0,
Volumes:
0.263157894737,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.526315789474,0.263157894737,

 Time(s), delta (-) on vertices
125.925925141,1.0,
251.851850282,1.0,
377.777775423,0.75,
503.703700564,0.875,
629.629625705,1.0,
755.555550847,1.125,
881.481475988,1.25,
1007.40740113,1.375,
1133.33332627,1.5,
1259.25925141,1.625,
1385.18517655,1.75,
1511.11110169,1.875,
1637.03702683,2.0,
1762.96295198,1.9375,
1888.88887712,1.875,
2014.81480226,1.8125,
2140.7407274,1.84375,
2266.66665254,1.875,
2392.59257768,1.859375,
2518.51850282,1.84375,
2644.44442796,1.828125,
2770.3703531,1.8359375,
2896.29627825,1.84375,
3022.22220339,1.8515625,
3148.14812853,1.84765625,
3274.07405367,1.84375,
3399.99997881,1.83984375,
3525.92590395,1.8359375,
3651.85182909,1.83203125,
3777.77775423,1.828125,
3903.70367937,1.82421875,
4029.62960451,1.8203125,
4155.55552966,1.822265625,
4281.4814548,1.82421875,
4407.40737994,1.826171875,
4533.33330508,1.828125,
4659.25923022,1.8271484375,
4785.18515536,1.826171875,
4911.1110805,1.8251953125,
5037.03700564,1.82421875,
5162.96293078,1.8232421875,
5288.88885593,1.822265625,
5414.81478107,1.8212890625,
5540.74070621,1.8203125,
5666.66663135,1.82080078125,
5792.59255649,1.82055664063,
5918.51848163,1.8203125,
6044.44440677,1.82006835938,
6170.37033191,1.81982421875,
6296.29625705,1.81958007813,
6422.2221822,1.8193359375,
6548.14810734,1.81909179688,
6674.07403248,1.81884765625,
6799.99995762,1.81860351563,
