Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
87.2623808498,1.0,
174.5247617,1.0,
261.787142549,1.2,
349.049523399,1.4,
436.311904249,1.6,
523.574285099,1.8,
610.836665949,1.7,
698.099046798,1.6,
785.361427648,1.5,
872.623808498,1.55,
959.886189348,1.6,
1047.1485702,1.575,
1134.41095105,1.55,
1221.6733319,1.525,
1308.93571275,1.5,
1396.1980936,1.5125,
1483.46047445,1.525,
1570.7228553,1.5375,
1657.98523615,1.53125,
1745.247617,1.525,
1832.50999785,1.51875,
1919.7723787,1.5125,
2007.03475955,1.50625,
2094.2971404,1.5,
2181.55952125,1.49375,
2268.82190209,1.4875,
2356.08428294,1.48125,
2443.34666379,1.475,
2530.60904464,1.46875,
2617.87142549,1.471875,
2705.13380634,1.475,
2792.39618719,1.478125,
2879.65856804,1.48125,
2966.92094889,1.484375,
3054.18332974,1.4875,
3141.44571059,1.4859375,
3228.70809144,1.484375,
3315.97047229,1.4828125,
3403.23285314,1.48125,
3490.49523399,1.4796875,
3577.75761484,1.478125,
3665.01999569,1.4765625,
3752.28237654,1.475,
3839.54475739,1.4734375,
3926.80713824,1.471875,
4014.06951909,1.4703125,
4101.33189994,1.46875,
4188.59428079,1.4671875,
4275.85666164,1.465625,
4363.11904249,1.4640625,
4450.38142334,1.4625,
4537.64380419,1.4609375,
4624.90618504,1.459375,
4712.16856589,1.4578125,
4799.43094674,1.45625,
4886.69332759,1.4546875,
4973.95570844,1.453125,
5061.21808929,1.45390625,
5148.48047014,1.4546875,
5235.74285099,1.45546875,
5323.00523184,1.45625,
5410.26761269,1.45703125,
5497.52999354,1.4578125,
5584.79237439,1.45859375,
5672.05475524,1.459375,
5759.31713609,1.46015625,
5846.57951694,1.4609375,
5933.84189779,1.46171875,
6021.10427864,1.4625,
6108.36665949,1.46328125,
6195.62904034,1.4640625,
6282.89142119,1.46484375,
6370.15380204,1.464453125,
6457.41618289,1.4640625,
6544.67856374,1.463671875,
6631.94094458,1.46328125,
6719.20332543,1.462890625,
6806.46570628,1.4630859375,
6893.72808713,1.46298828125,
6980.99046798,1.462890625,
7068.25284883,1.46279296875,
7155.51522968,1.4626953125,
7242.77761053,1.46259765625,
7330.03999138,1.4625,
7417.30237223,1.46240234375,
7504.56475308,1.4623046875,
7591.82713393,1.46220703125,
7679.08951478,1.462109375,
7766.35189563,1.46201171875,
7853.61427648,1.4619140625,
7940.87665733,1.46181640625,
8028.13903818,1.46171875,
8115.40141903,1.46162109375,
8202.66379988,1.4615234375,
8289.92618073,1.46142578125,
8377.18856158,1.461328125,
8464.45094243,1.46123046875,
8551.71332328,1.4611328125,
8638.97570413,1.46103515625,
8726.23808498,1.4609375,
8813.50046583,1.46083984375,
8900.76284668,1.4607421875,
8988.02522753,1.46064453125,
9075.28760838,1.460546875,
9162.54998923,1.46044921875,
9249.81237008,1.4603515625,
9337.07475093,1.46025390625,
9424.33713178,1.46015625,
9511.59951263,1.46005859375,
9598.86189348,1.4599609375,
9686.12427433,1.45986328125,
9773.38665518,1.459765625,
9860.64903603,1.45966796875,
9947.91141688,1.4595703125,
10035.1737977,1.45947265625,
10122.4361786,1.459375,
10209.6985594,1.45927734375,
10296.9609403,1.4591796875,
10384.2233211,1.45908203125,
10471.485702,1.458984375,
10558.7480828,1.45888671875,
10646.0104637,1.4587890625,
10733.2728445,1.45869140625,
10820.5352254,1.45859375,
10907.7976062,1.45849609375,
10995.0599871,1.4583984375,
11082.3223679,1.45830078125,
11169.5847488,1.458203125,
11256.8471296,1.45810546875,
11344.1095105,1.4580078125,
11431.3718913,1.45791015625,
11518.6342722,1.4578125,
11605.896653,1.45771484375,
11693.1590339,1.4576171875,
11780.4214147,1.45751953125,
11867.6837956,1.457421875,
11954.9461764,1.45732421875,
12042.2085573,1.4572265625,
12129.4709381,1.45712890625,
12216.733319,1.45703125,
12303.9956998,1.45693359375,
12391.2580807,1.4568359375,
12478.5204615,1.45673828125,
12565.7828424,1.456640625,
12653.0452232,1.45654296875,
12740.3076041,1.4564453125,
12827.5699849,1.45634765625,
12914.8323658,1.45625,
13002.0947466,1.45615234375,
13089.3571275,1.4560546875,
13176.6195083,1.45595703125,
13263.8818892,1.455859375,
13351.14427,1.45576171875,
13438.4066509,1.4556640625,
13525.6690317,1.45556640625,
13612.9314126,1.45546875,
13700.1937934,1.45537109375,
13787.4561743,1.4552734375,
13874.7185551,1.45517578125,
13961.980936,1.455078125,
14049.2433168,1.45498046875,
14136.5056977,1.4548828125,
14223.7680785,1.45478515625,
14311.0304594,1.4546875,
14398.2928402,1.45458984375,
14485.5552211,1.4544921875,
14572.8176019,1.45439453125,
