Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
178.833933119,1.0,
357.667866237,1.0,
536.501799356,1.2,
715.335732475,1.4,
894.169665593,1.6,
1073.00359871,1.8,
1251.83753183,2.0,
1430.67146495,2.2,
1609.50539807,2.4,
1788.33933119,2.6,
1967.17326431,2.8,
2146.00719742,3.0,
2324.84113054,3.2,
2503.67506366,3.1,
2682.50899678,3.0,
2861.3429299,2.9,
3040.17686302,2.8,
3219.01079614,2.85,
3397.84472925,2.9,
3576.67866237,2.875,
3755.51259549,2.85,
3934.34652861,2.825,
4113.18046173,2.8,
4292.01439485,2.8125,
4470.84832797,2.825,
4649.68226108,2.8375,
4828.5161942,2.83125,
5007.35012732,2.825,
5186.18406044,2.81875,
5365.01799356,2.8125,
5543.85192668,2.815625,
5722.6858598,2.81875,
5901.51979292,2.8171875,
6080.35372603,2.815625,
6259.18765915,2.8140625,
6438.02159227,2.81484375,
6616.85552539,2.815625,
6795.68945851,2.815234375,
6974.52339163,2.81484375,
7153.35732475,2.814453125,
7332.19125786,2.8140625,
7511.02519098,2.813671875,
7689.8591241,2.81328125,
7868.69305722,2.812890625,
8047.52699034,2.8125,
8226.36092346,2.812109375,
8405.19485658,2.81171875,
8584.0287897,2.811328125,
8762.86272281,2.8115234375,
8941.69665593,2.81171875,
9120.53058905,2.81162109375,
9299.36452217,2.8115234375,
9478.19845529,2.81142578125,
9657.03238841,2.811328125,
9835.86632153,2.81123046875,
10014.7002546,2.8111328125,
10193.5341878,2.81103515625,
10372.3681209,2.8109375,
10551.202054,2.81083984375,
10730.0359871,2.8107421875,
10908.8699202,2.81064453125,
11087.7038534,2.810546875,
