Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
38.6082992143,2.015234375,
39.0190258017,2.01484375,
39.429752389,2.014453125,
39.8404789764,2.0140625,
40.2512055638,2.013671875,
40.6619321512,2.01328125,
41.0726587386,2.012890625,
41.483385326,2.0125,
41.8941119134,2.012109375,
42.3048385007,2.01171875,
42.7155650881,2.011328125,
43.1262916755,2.0109375,
43.5370182629,2.010546875,
43.9477448503,2.01015625,
44.3584714377,2.009765625,
44.7691980251,2.009375,
45.1799246124,2.008984375,
45.5906511998,2.00859375,
46.0013777872,2.008203125,
46.4121043746,2.0078125,
46.822830962,2.007421875,
47.2335575494,2.00703125,
47.6442841368,2.006640625,
48.0550107241,2.00625,
48.4657373115,2.005859375,
48.8764638989,2.00546875,
49.2871904863,2.005078125,
49.6979170737,2.0046875,
50.1086436611,2.004296875,
50.5193702485,2.00390625,
50.9300968358,2.003515625,
51.3408234232,2.003125,
51.7515500106,2.002734375,
52.162276598,2.00234375,
52.5730031854,2.001953125,
52.9837297728,2.0015625,
53.3944563602,2.001171875,
53.8051829475,2.00078125,
54.2159095349,2.000390625,
54.6266361223,2.0,
55.0373627097,1.999609375,
55.4480892971,1.99921875,
55.8588158845,1.998828125,
56.2695424719,1.9984375,
56.6802690593,1.998046875,
57.0909956466,1.99765625,
57.501722234,1.997265625,
57.9124488214,1.996875,
58.3231754088,1.996484375,
58.7339019962,1.99609375,
59.1446285836,1.995703125,
59.555355171,1.9958984375,
59.9660817583,1.99609375,
60.3768083457,1.9962890625,
60.7875349331,1.996484375,
61.1982615205,1.9966796875,
61.6089881079,1.996875,
62.0197146953,1.9970703125,
62.4304412827,1.997265625,
62.84116787,1.9974609375,
63.2518944574,1.99765625,
63.6626210448,1.9978515625,
64.0733476322,1.998046875,
64.4840742196,1.9982421875,
64.894800807,1.9984375,
65.3055273944,1.9986328125,
65.7162539817,1.998828125,
66.1269805691,1.9990234375,
66.5377071565,1.99921875,
66.9484337439,1.9994140625,
67.3591603313,1.999609375,
67.7698869187,1.9998046875,
68.1806135061,2.0,
68.5913400934,2.0001953125,
69.0020666808,2.00009765625,
69.4127932682,2.00014648437,
69.8235198556,2.0001953125,
70.234246443,2.00024414062,
70.6449730304,2.00029296875,
71.0556996178,2.00034179687,
71.4664262051,2.000390625,
71.8771527925,2.00043945312,
72.2878793799,2.00048828125,
72.6986059673,2.00053710937,
73.1093325547,2.0005859375,
73.5200591421,2.00063476562,
73.9307857295,2.00068359375,
74.3415123168,2.00073242187,
74.7522389042,2.00078125,
75.1629654916,2.00083007812,
75.573692079,2.00087890625,
75.9844186664,2.00092773437,
76.3951452538,2.0009765625,
76.8058718412,2.00102539063,
77.2165984285,2.00107421875,
77.6273250159,2.00112304688,
78.0380516033,2.001171875,
78.4487781907,2.00122070313,
78.8595047781,2.00126953125,
79.2702313655,2.00131835938,
79.6809579529,2.0013671875,
80.0916845402,2.00141601563,
80.5024111276,2.00146484375,
80.913137715,2.00151367188,
81.3238643024,2.0015625,
81.7345908898,2.00161132813,
82.1453174772,2.00166015625,
82.5560440646,2.00170898438,
82.9667706519,2.0017578125,
83.3774972393,2.00180664063,
83.7882238267,2.00185546875,
84.1989504141,2.00190429688,
84.6096770015,2.001953125,
85.0204035889,2.00200195313,
85.4311301763,2.00205078125,
85.8418567636,2.00209960938,
86.252583351,2.0021484375,
86.6633099384,2.00219726563,
87.0740365258,2.00224609375,
87.4847631132,2.00229492188,
87.8954897006,2.00234375,
88.306216288,2.00239257813,
88.7169428753,2.00244140625,
89.1276694627,2.00249023438,
89.5383960501,2.0025390625,
89.9491226375,2.00258789063,
90.3598492249,2.00263671875,
90.7705758123,2.00268554688,
91.1813023997,2.002734375,
91.5920289871,2.00278320313,
92.0027555744,2.00283203125,
92.4134821618,2.00288085938,
92.8242087492,2.0029296875,
93.2349353366,2.00297851563,
93.645661924,2.00302734375,
94.0563885114,2.00307617188,
94.4671150988,2.003125,
94.8778416861,2.00317382813,
95.2885682735,2.00322265625,
95.6992948609,2.00327148438,
96.1100214483,2.0033203125,
96.5207480357,2.00336914063,
96.9314746231,2.00341796875,
97.3422012105,2.00346679688,
97.7529277978,2.003515625,
98.1636543852,2.00356445313,
98.5743809726,2.00361328125,
98.98510756,2.00366210938,
99.3958341474,2.0037109375,
99.8065607348,2.00375976563,
100.217287322,2.00380859375,
100.62801391,2.00385742188,
101.038740497,2.00390625,
101.449467084,2.00395507813,
101.860193672,2.00400390625,
102.270920259,2.00405273438,
102.681646846,2.0041015625,
103.092373434,2.00415039063,
103.503100021,2.00419921875,
103.913826609,2.00424804688,
104.324553196,2.004296875,
104.735279783,2.00434570313,
105.146006371,2.00439453125,
105.556732958,2.00444335938,
105.967459546,2.0044921875,
106.378186133,2.00454101563,
106.78891272,2.00458984375,
107.199639308,2.00463867188,
107.610365895,2.0046875,
108.021092482,2.00473632813,
108.43181907,2.00478515625,
108.842545657,2.00483398438,
109.253272245,2.0048828125,
109.663998832,2.00493164063,
110.074725419,2.00498046875,
110.485452007,2.00502929688,
110.896178594,2.005078125,
111.306905182,2.00512695313,
111.717631769,2.00517578125,
112.128358356,2.00522460938,
112.539084944,2.0052734375,
112.949811531,2.00532226563,
113.360538119,2.00537109375,
113.771264706,2.00541992188,
114.181991293,2.00546875,
114.592717881,2.00551757813,
115.003444468,2.00556640625,
115.414171055,2.00561523438,
115.824897643,2.0056640625,
116.23562423,2.00571289063,
116.646350818,2.00576171875,
117.057077405,2.00581054688,
117.467803992,2.005859375,
117.87853058,2.00590820313,
118.289257167,2.00588378906,
118.699983755,2.005859375,
119.110710342,2.00583496094,
119.521436929,2.00581054688,
119.932163517,2.00578613281,
120.342890104,2.00576171875,
120.753616691,2.00573730469,
121.164343279,2.00571289063,
121.575069866,2.00568847656,
121.985796454,2.0056640625,
122.396523041,2.00563964844,
122.807249628,2.00561523438,
123.217976216,2.00559082031,
123.628702803,2.00556640625,
124.039429391,2.00554199219,
124.450155978,2.00555419922,
124.860882565,2.00556640625,
125.271609153,2.00557861328,
125.68233574,2.00559082031,
126.093062327,2.00560302734,
126.503788915,2.00561523438,
126.914515502,2.00562744141,
127.32524209,2.00563964844,
127.735968677,2.00565185547,
128.146695264,2.0056640625,
128.557421852,2.00567626953,
128.968148439,2.00568847656,
129.378875027,2.00570068359,
129.789601614,2.00571289063,
130.200328201,2.00572509766,
130.611054789,2.00573730469,
131.021781376,2.00574951172,
131.432507963,2.00576171875,
131.843234551,2.00577392578,
132.253961138,2.00578613281,
132.664687726,2.00579833984,
133.075414313,2.00581054688,
133.4861409,2.00580444336,
133.896867488,2.00579833984,
134.307594075,2.00579223633,
134.718320663,2.00578613281,
135.12904725,2.0057800293,
135.539773837,2.00577392578,
135.950500425,2.00576782227,
136.361227012,2.00576171875,
136.771953599,2.00575561523,
