Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
2030.1560251,1.02950439453,
2037.81699123,1.02951660156,
2045.47795736,1.02952880859,
2053.13892349,1.02954101563,
2060.79988963,1.02955322266,
2068.46085576,1.02956542969,
2076.12182189,1.02957763672,
2083.78278802,1.02958984375,
2091.44375416,1.02960205078,
2099.10472029,1.02961425781,
2106.76568642,1.02962646484,
2114.42665255,1.02963867188,
2122.08761869,1.02965087891,
2129.74858482,1.02966308594,
2137.40955095,1.02967529297,
2145.07051708,1.0296875,
2152.73148322,1.02969970703,
2160.39244935,1.02971191406,
2168.05341548,1.02972412109,
2175.71438161,1.02973632813,
2183.37534775,1.02974853516,
2191.03631388,1.02976074219,
2198.69728001,1.02977294922,
2206.35824614,1.02978515625,
2214.01921228,1.02979736328,
2221.68017841,1.02980957031,
2229.34114454,1.02982177734,
2237.00211067,1.02983398438,
2244.66307681,1.02984619141,
2252.32404294,1.02985839844,
2259.98500907,1.02987060547,
2267.6459752,1.0298828125,
2275.30694133,1.02989501953,
2282.96790747,1.02990722656,
2290.6288736,1.02991943359,
2298.28983973,1.02993164063,
2305.95080586,1.02994384766,
2313.611772,1.02995605469,
2321.27273813,1.02996826172,
2328.93370426,1.02998046875,
2336.59467039,1.02999267578,
2344.25563653,1.03000488281,
2351.91660266,1.03001708984,
2359.57756879,1.03002929688,
2367.23853492,1.03004150391,
2374.89950106,1.03005371094,
2382.56046719,1.03006591797,
2390.22143332,1.030078125,
2397.88239945,1.03009033203,
2405.54336559,1.03010253906,
2413.20433172,1.03011474609,
2420.86529785,1.03012695313,
2428.52626398,1.03013916016,
2436.18723012,1.03013305664,
2443.84819625,1.03012695313,
2451.50916238,1.03012084961,
2459.17012851,1.03011474609,
2466.83109465,1.03010864258,
2474.49206078,1.03010253906,
2482.15302691,1.03009643555,
2489.81399304,1.03009033203,
2497.47495918,1.03008422852,
2505.13592531,1.030078125,
2512.79689144,1.03007202148,
2520.45785757,1.03006591797,
2528.11882371,1.03005981445,
2535.77978984,1.03005371094,
2543.44075597,1.03004760742,
2551.1017221,1.03004150391,
2558.76268824,1.03004455566,
2566.42365437,1.03004760742,
2574.0846205,1.03005065918,
2581.74558663,1.03005371094,
2589.40655276,1.0300567627,
2597.0675189,1.03005981445,
2604.72848503,1.03006286621,
2612.38945116,1.03006591797,
2620.05041729,1.03006896973,
2627.71138343,1.03007202148,
2635.37234956,1.03007507324,
2643.03331569,1.030078125,
2650.69428182,1.03008117676,
2658.35524796,1.03008422852,
2666.01621409,1.03008728027,
2673.67718022,1.03009033203,
2681.33814635,1.03009338379,
2688.99911249,1.03009643555,
2696.66007862,1.0300994873,
2704.32104475,1.03010253906,
2711.98201088,1.03010559082,
2719.64297702,1.03010864258,
2727.30394315,1.03011169434,
2734.96490928,1.03011016846,
2742.62587541,1.03010864258,
2750.28684155,1.0301071167,
2757.94780768,1.03010559082,
2765.60877381,1.03010406494,
2773.26973994,1.03010253906,
2780.93070608,1.03010101318,
2788.59167221,1.0300994873,
2796.25263834,1.03009796143,
2803.91360447,1.03009643555,
2811.57457061,1.03009490967,
2819.23553674,1.03009338379,
2826.89650287,1.03009185791,
2834.557469,1.03009033203,
2842.21843514,1.03008880615,
2849.87940127,1.03008728027,
2857.5403674,1.03008575439,
2865.20133353,1.03008422852,
2872.86229967,1.03008270264,
2880.5232658,1.03008117676,
2888.18423193,1.03007965088,
2895.84519806,1.030078125,
2903.5061642,1.03007659912,
2911.16713033,1.03007507324,
2918.82809646,1.03007354736,
2926.48906259,1.03007202148,
2934.15002872,1.03007049561,
2941.81099486,1.03006896973,
2949.47196099,1.03006744385,
2957.13292712,1.03006820679,
2964.79389325,1.03006896973,
2972.45485939,1.03006973267,
2980.11582552,1.03007049561,
2987.77679165,1.03007125854,
2995.43775778,1.03007202148,
3003.09872392,1.03007278442,
3010.75969005,1.03007354736,
3018.42065618,1.0300743103,
3026.08162231,1.03007507324,
3033.74258845,1.03007583618,
3041.40355458,1.03007659912,
3049.06452071,1.03007736206,
3056.72548684,1.030078125,
3064.38645298,1.03007888794,
3072.04741911,1.03007965088,
3079.70838524,1.03008041382,
3087.36935137,1.03008117676,
3095.03031751,1.0300819397,
3102.69128364,1.03008270264,
3110.35224977,1.03008346558,
3118.0132159,1.03008422852,
3125.67418204,1.03008499146,
3133.33514817,1.03008575439,
3140.9961143,1.03008651733,
3148.65708043,1.03008728027,
3156.31804657,1.03008804321,
3163.9790127,1.03008880615,
3171.63997883,1.03008956909,
3179.30094496,1.03009033203,
3186.9619111,1.03009109497,
3194.62287723,1.03009185791,
3202.28384336,1.03009262085,
3209.94480949,1.03009338379,
3217.60577563,1.03009300232,
3225.26674176,1.03009262085,
3232.92770789,1.03009223938,
3240.58867402,1.03009185791,
3248.24964015,1.03009147644,
3255.91060629,1.03009109497,
3263.57157242,1.0300907135,
3271.23253855,1.03009090424,
3278.89350468,1.03009109497,
3286.55447082,1.03009128571,
3294.21543695,1.03009147644,
3301.87640308,1.03009138107,
3309.53736921,1.03009128571,
3317.19833535,1.03009133339,
3324.85930148,1.03009130955,
3332.52026761,1.03009128571,
3340.18123374,1.03009126186,
3347.84219988,1.03009123802,
3355.50316601,1.03009121418,
3363.16413214,1.0300912261,
3370.82509827,1.03009123802,
3378.48606441,1.03009123206,
3386.14703054,1.0300912261,
3393.80799667,1.03009122014,
3401.4689628,1.03009122312,
3409.12992894,1.03009122163,
3416.79089507,1.03009122014,
3424.4518612,1.03009122089,
3432.11282733,1.03009122163,
3439.77379347,1.03009122126,
3447.4347596,1.03009122089,
3455.09572573,1.03009122107,
3462.75669186,1.03009122126,
3470.417658,1.03009122144,
3478.07862413,1.03009122163,
3485.73959026,1.03009122182,
3493.40055639,1.03009122172,
3501.06152253,1.03009122177,
3508.72248866,1.03009122182,
3516.38345479,1.03009122186,
3524.04442092,1.03009122184,
3531.70538706,1.03009122182,
3539.36635319,1.03009122179,
3547.02731932,0.930091221794,
3554.68828545,0.980091221794,
3562.34925158,1.03009122179,
3570.01021772,1.08009122179,
3577.67118385,1.05509122179,
3585.33214998,1.03009122179,
3592.99311611,1.00509122179,
3600.65408225,1.01759122179,
3608.31504838,1.03009122179,
3615.97601451,1.04259122179,
3623.63698064,1.03634122179,
3631.29794678,1.03009122179,
3638.95891291,1.02384122179,
3646.61987904,1.02696622179,
3654.28084517,1.03009122179,
3661.94181131,1.03321622179,
3669.60277744,1.03165372179,
3677.26374357,1.03009122179,
3684.9247097,1.02852872179,
3692.58567584,1.02930997179,
3700.24664197,1.02891934679,
3707.9076081,1.02852872179,
3715.56857423,1.02872403429,
3723.22954037,1.02891934679,
3730.8905065,1.02911465929,
3738.55147263,1.02901700304,
3746.21243876,1.02906583117,
3753.8734049,1.02911465929,
3761.53437103,1.02916348742,
3769.19533716,1.02921231554,
3776.85630329,1.02926114367,
3784.51726943,1.02930997179,
3792.17823556,1.02935879992,
3799.83920169,1.02940762804,
3807.50016782,1.02945645617,
3815.16113396,1.02950528429,
3822.82210009,1.02955411242,
3830.48306622,1.02960294054,
