Coordinates:
0.0,0.185185185185,0.37037037037,0.555555555556,0.740740740741,0.925925925926,1.11111111111,1.2962962963,1.48148148148,1.66666666667,1.85185185185,2.03703703704,2.22222222222,2.40740740741,2.59259259259,2.77777777778,2.96296296296,3.14814814815,3.33333333333,3.51851851852,3.7037037037,3.88888888889,4.07407407407,4.25925925926,4.44444444444,4.62962962963,4.81481481481,5.0,5.18518518519,5.37037037037,5.55555555556,5.74074074074,5.92592592593,6.11111111111,6.2962962963,6.48148148148,6.66666666667,6.85185185185,7.03703703704,7.22222222222,7.40740740741,7.59259259259,7.77777777778,7.96296296296,8.14814814815,8.33333333333,8.51851851852,8.7037037037,8.88888888889,9.07407407407,9.25925925926,9.44444444444,9.62962962963,9.81481481481,10.0,
Volumes:
0.0925925925926,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.0925925925926,

 Time(s), Displacement (m) on vertices
0.0,-1.27194904658e-18,-4.78128102093e-05,-9.40087119247e-05,-0.000138587705146,-0.000181549789874,-0.000222894966108,-0.000262623233847,-0.000300734593093,-0.000337229043845,-0.000372106586104,-0.000405367219868,-0.000437010945138,-0.000467037761915,-0.000495447670198,-0.000522240669986,-0.000547416761282,-0.000570975944083,-0.00059291821839,-0.000613243584204,-0.000631952041523,-0.000649043590349,-0.000664518230681,-0.000678375962519,-0.000690616785864,-0.000701240700714,-0.000710247707071,-0.000717637804934,-0.000723410994303,-0.000727567275178,-0.00073010664756,-0.000731029111447,-0.000730334666841,-0.000728023313741,-0.000724095052147,-0.000718549882059,-0.000711387803477,-0.000702608816402,-0.000692212920833,-0.000680200116769,-0.000666570404212,-0.000651323783162,-0.000634460253617,-0.000615979815578,-0.000595882469046,-0.000574168214019,-0.000550837050499,-0.000525888978485,-0.000499323997977,-0.000471142108975,-0.00044134331148,-0.00040992760549,-0.000376894991007,-0.00034224546803,-0.000305979036558,-0.000268095696593,
10.0,-4.35353330818e-17,-4.7812810301e-05,-9.40087121233e-05,-0.000138587705484,-0.000181549790407,-0.000222894966923,-0.00026262323508,-0.000300734594946,-0.000337229046623,-0.000372106590262,-0.000405367226092,-0.000437010954452,-0.00046703777585,-0.000495447691046,-0.000522240701178,-0.000547416807947,-0.000570976013898,-0.000592918322839,-0.000613243740468,-0.000631952275307,-0.000649043940107,-0.000664518753945,-0.000678376745362,-0.000690617957056,-0.000701242452908,-0.000710250328487,-0.000717641726773,-0.000723416861675,-0.000727576053216,-0.000730119780176,-0.000731048758847,-0.000730364060856,-0.00072806728944,-0.000724160843162,-0.000718648310458,-0.000711535059903,-0.000702829123298,-0.000692542516828,-0.000680693217631,-0.000667308120881,-0.00065242746382,-0.000636111444443,-0.000618450123565,-0.000599578239063,-0.000579697369127,-0.000559109090172,-0.000538264583621,-0.000517838851452,-0.00049884174834,-0.000482784094253,-0.000471926191619,-0.000469649626048,-0.000481013508704,-0.000513586657504,-0.00057869260396,
20.0,-2.57645309232e-17,-4.78128113211e-05,-9.40087143155e-05,-0.000138587709175,-0.000181549796146,-0.000222894975564,-0.000262623247903,-0.00030073461385,-0.0003372290744,-0.000372106631007,-0.000405367285795,-0.000437011041869,-0.000467037903768,-0.000495447878122,-0.000522240974618,-0.000547417207393,-0.000570976597074,-0.00059291917373,-0.00061324498117,-0.000631954083175,-0.000649046572531,-0.000664522584107,-0.000678382313782,-0.000690626045782,-0.000701254192123,-0.000710267349467,-0.000717666380909,-0.000723452533502,-0.000727627606787,-0.000730194194062,-0.000731156027062,-0.000730518467266,-0.000728289204505,-0.000724479247631,-0.000719104325079,-0.000712186858239,-0.000703758731237,-0.000693865161708,-0.000682570083236,-0.000669963586758,-0.000656172139119,-0.000641372502878,-0.000625810514896,-0.000609826118769,-0.000593886234639,-0.000578627081985,-0.000564907245196,-0.000553871725094,-0.000547024817178,-0.000546304811436,-0.000554144386287,-0.000573484119973,-0.000607677742291,-0.000660178391435,-0.000733811916252,
30.0,-2.83520949752e-17,-4.78128172283e-05,-9.40087269276e-05,-0.000138587730193,-0.000181549828398,-0.000222895023377,-0.00026262331767,-0.000300734714862,-0.000337229220052,-0.000372106840525,-0.000405367586701,-0.00043701147349,-0.000467038522211,-0.00049544876333,-0.000522242240342,-0.000547419015274,-0.000570979176482,-0.000592922849675,-0.000613250213477,-0.000631961521349,-0.000649057132433,-0.000664537554843,-0.000678403506305,-0.000690655998903,-0.000701296457233,-0.000710326882695,-0.000717750081291,-0.00072356997853,-0.000727792053281,-0.00073042393336,-0.000731476209906,-0.000730963546081,-0.000728906179227,-0.00072533194528,-0.000720278990768,-0.000713799381618,-0.000705963868858,-0.000696868127367,-0.000686640840792,-0.000675454055305,-0.000663536252616,-0.000651188574845,-0.000638804534239,-0.000626893305189,-0.000616106249039,-0.00060726556351,-0.000601392756074,-0.000599732886366,-0.000603768115578,-0.000615211083396,-0.000635965379373,-0.00066803797287,-0.000713389424786,-0.000773717248232,-0.000850196134158,
40.0,-3.13761124032e-17,-4.78128409936e-05,-9.40087773639e-05,-0.000138587813454,-0.00018154995461,-0.000222895207822,-0.000262623582567,-0.000300735091938,-0.000337229754182,-0.000372107594843,-0.000405368649723,-0.000437012969008,-0.000467040622987,-0.000495451710004,-0.000522246367466,-0.000547424787071,-0.000570987235827,-0.000592934084997,-0.000613265849871,-0.000631983244271,-0.000649087255041,-0.000664579243575,-0.000678461083748,-0.000690735348716,-0.000701405562978,-0.000710476541234,-0.000717954842058,-0.000723849372587,-0.000728172190642,-0.000730939563133,-0.000732173354601,-0.000731902837341,-0.000730167034513,-0.000727017729426,-0.000722523296419,-0.000716773529005,-0.00070988565549,-0.000702011735026,-0.00069334760959,-0.000684143537615,-0.000674716537354,-0.000665464302668,-0.000656880298118,-0.000649569270428,-0.000644261910396,-0.000641826758193,-0.000643276689582,-0.00064976652828,-0.000662577661986,-0.000683085281241,-0.000712704449937,-0.00075281324293,-0.000804655278019,-0.000869230433505,-0.000947190463828,
50.0,-2.30394840256e-17,-4.78129157448e-05,-9.40089351372e-05,-0.00013858807166,-0.000181550341621,-0.000222895765927,-0.000262624372344,-0.000300736198457,-0.00033723129564,-0.000372109734416,-0.000405371611742,-0.000437017060898,-0.000467046264933,-0.000495459474892,-0.000522257034497,-0.00054743941347,-0.000571007252437,-0.00059296142322,-0.000613303109591,-0.000632033915056,-0.000649156006226,-0.000664672302824,-0.000678586728513,-0.000690904540612,-0.000701632761553,-0.000710780740732,-0.000718360882324,-0.000724389582688,-0.000728888430259,-0.000731885731007,-0.000733418433318,-0.000733534536904,-0.00073229607976,-0.000729782803775,-0.000726096600748,-0.000721366832975,-0.000715756601834,-0.000709469998244,-0.000702760304083,-0.000695939016042,-0.000689385426044,-0.000683556309182,-0.00067899503947,-0.00067633918027,-0.00067632529703,-0.000679789448324,-0.000687661583968,-0.000700951999714,-0.000720728177772,-0.000748080909054,-0.000784079664788,-0.000829718817938,-0.000885858418575,-0.000953165462987,-0.00103206330461,
60.0,-4.7375765081e-17,-4.78131118665e-05,-9.40093470147e-05,-0.000138588740396,-0.000181551333612,-0.000222897178999,-0.000262626344713,-0.000300738921255,-0.00033723503001,-0.000372114834561,-0.000405378555694,-0.000437026491379,-0.000467059043322,-0.000495476752204,-0.000522280344336,-0.000547470793267,-0.000571049400863,-0.000593017903666,-0.000613378611915,-0.000632134590534,-0.000649289893799,-0.000664849868261,-0.000678821541918,-0.000691214121699,-0.000702039625908,-0.000711313683578,-0.000719056538362,-0.000725294300634,-0.000730060497468,-0.000733397975538,-0.000735361216098,-0.000736019122827,-0.000735458341104,-0.000733787159381,-0.00073114002736,-0.000727682699081,-0.000723617968811,-0.000719191910728,-0.000714700457409,-0.00071049605525,-0.000706994017887,-0.000704678064699,-0.000704104389001,-0.000705903463682,-0.000710778682755,-0.000719500885325,-0.000732897851178,-0.000751838035423,-0.000777208161474,-0.00080988484021,-0.000850701120821,-0.00090040974831,-0.000959645782094,-0.00102889193158,-0.00110845026216,
70.0,-1.81613472319e-17,-4.7813558992e-05,-9.401028177e-05,-0.00013859024715,-0.000181553547559,-0.000222900297236,-0.000262630642208,-0.00030074477284,-0.00033724293992,-0.000372125475496,-0.000405392819983,-0.000437045557498,-0.000467084461864,-0.000495510556416,-0.00052232519153,-0.000547530144819,-0.000571127750155,-0.000593121063178,-0.000613514072733,-0.000632311969755,-0.000649521487613,-0.000665151330708,-0.00067921271127,-0.000691720017771,-0.000702691641998,-0.000712150995522,-0.000720127749786,-0.000726659336908,-0.000731792750138,-0.000735586682961,-0.000738114043345,-0.000739464873483,-0.000739749694395,-0.00073910327751,-0.000737688820529,-0.000735702470898,-0.000733378096286,-0.000730992146791,-0.000728868388906,-0.00072738221826,-0.000726964180935,-0.000728102257966,-0.000731342403942,-0.000737286790731,-0.000746589206437,-0.000759947114257,-0.000778090002117,-0.000801763863836,-0.000831711949805,-0.000868652299898,-0.000913252995235,-0.000966106489149,-0.0010277047329,-0.00109841701945,-0.00117847245698,
80.0,-3.24501896555e-17,-4.78144700591e-05,-9.40121786016e-05,-0.000138593284631,-0.000181557972085,-0.000222906464559,-0.000262639042901,-0.000300756066879,-0.000337258002415,-0.00037214545613,-0.000405419219436,-0.000437080324854,-0.000467130117942,-0.00049557034895,-0.000522403289295,-0.000547631879069,-0.000571259913101,-0.000593292274669,-0.000613735227689,-0.000632596780206,-0.000649887134205,-0.000665619239054,-0.000679809468337,-0.000692478442169,-0.00070365201923,-0.000713362484425,-0.000721649958969,-0.000728564059371,-0.000734165829785,-0.000738529967867,-0.000741747356957,-0.000743927906309,-0.00074520368554,-0.000745732318615,-0.000745700576194,-0.000745328072601,-0.000744870935474,-0.000744625273243,-0.000744930219764,-0.00074617028995,-0.000748776739241,-0.000753227589081,-0.000760045967154,-0.000769796422658,-0.000783078921375,-0.000800520309385,-0.00082276316224,-0.000850452108159,-0.000884217922706,-0.000924659924563,-0.00097232743488,-0.00102770126703,-0.00109117635579,-0.00116304668348,-0.00124349359169,
90.0,-1.34537077474e-17,-4.78161635392e-05,-9.401569128e-05,-0.000138598876118,-0.000181566052656,-0.0002229176214,-0.000262654077161,-0.000300776043378,-0.000337284314406,-0.000372179908164,-0.000405464132026,-0.000437138665445,-0.000467205663496,-0.000495667886379,-0.000522528860891,-0.000547793081043,-0.000571466256236,-0.000593555616861,-0.000614070288714,-0.000633021749245,-0.000650424380282,-0.000666296133487,-0.000680659326177,-0.000693541586179,-0.000704976964946,-0.000715007237779,-0.000723683408626,-0.00073106743397,-0.000737234175509,-0.000742273584162,-0.000746293108016,-0.000749420303698,-0.000751805614088,-0.000753625255069,-0.000755084130329,-0.000756418666504,-0.000757899432156,-0.000759833374761,-0.00076256548209,-0.000766479651088,-0.000771998531953,-0.000779582111626,-0.000789724813527,-0.000802950923051,-0.000819808204238,-0.00084085965381,-0.000866673443649,-0.000897811228031,-0.000934815130075,-0.000978193861959,-0.00102840856109,-0.0010858590236,-0.00115087107114,-0.00122368578415,-0.00130445126656,
