Coordinates:
0.0,0.185185185185,0.37037037037,0.555555555556,0.740740740741,0.925925925926,1.11111111111,1.2962962963,1.48148148148,1.66666666667,1.85185185185,2.03703703704,2.22222222222,2.40740740741,2.59259259259,2.77777777778,2.96296296296,3.14814814815,3.33333333333,3.51851851852,3.7037037037,3.88888888889,4.07407407407,4.25925925926,4.44444444444,4.62962962963,4.81481481481,5.0,5.18518518519,5.37037037037,5.55555555556,5.74074074074,5.92592592593,6.11111111111,6.2962962963,6.48148148148,6.66666666667,6.85185185185,7.03703703704,7.22222222222,7.40740740741,7.59259259259,7.77777777778,7.96296296296,8.14814814815,8.33333333333,8.51851851852,8.7037037037,8.88888888889,9.07407407407,9.25925925926,9.44444444444,9.62962962963,9.81481481481,10.0,
Volumes:
0.0925925925926,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.185185185185,0.0925925925926,

 Time(s), Pressure (Pa) on vertices
100.0,243738.239925,241921.301281,240103.800388,238285.681317,236466.847306,234647.155279,232826.40785,231004.342475,229180.617319,227354.793282,225526.311529,223694.465724,221858.368064,220016.908064,218168.70293,216312.038276,214444.797809,212564.380641,210667.604833,208750.595952,206808.659587,204836.137159,202826.244893,200770.896569,198660.511683,196483.811944,194227.610638,191876.601329,189413.154593,186817.13402,184065.745394,181133.435742,177991.861535,174609.94758,170954.059604,166988.313972,162675.046814,157975.46173,152850.469749,147261.726985,141172.864365,134550.889962,127367.728297,119601.84334,111239.874129,102278.195694,92724.3053835,82597.9280057,71931.7345553,60771.5803602,49176.190041,37216.2483402,24972.895743,12535.672539,0.0,
110.0,243732.767189,241915.661271,240097.650064,238278.65186,236458.525911,234637.065417,232813.987359,230988.918849,229161.379545,227330.75958,225496.292374,223657.021569,221811.761259,219959.048596,218097.087816,216223.684674,214336.170315,212431.313686,210505.221732,208553.226868,206569.761604,204548.220688,202480.811811,200358.396794,198170.326202,195904.27164,193546.061433,191079.527037,188486.369349,185746.055892,182835.761691,179730.36824,176402.53624,172822.868433,168960.17872,164781.882501,160254.520607,155344.425083,150018.52924,144245.316848,137995.896127,131245.173724,123973.092503,116165.885706,107817.289634,98929.6487697,89514.8423631,79594.9610929,69202.6675417,58381.185304,47183.8786662,35673.4071716,23920.4656011,12002.1478196,0.0,
120.0,243724.387193,241907.048843,240088.329961,238268.117404,236446.21704,234622.345247,232796.116687,230967.028014,229134.437122,227297.537414,225455.326529,223606.568876,221749.751292,219883.031103,218004.175879,216110.494225,214198.757041,212265.108868,210304.969156,208312.923675,206282.606701,204206.575215,202076.177063,199881.415852,197610.816388,195251.295539,192788.04465,190204.43089,187481.926227,184600.073867,181536.503069,178267.003902,174765.673796,171005.147367,166956.919904,162591.772848,157880.306564,152793.58152,147303.863731,141385.464057,135015.653825,128175.631751,120851.50951,113035.276387,104725.697687,95929.0978423,86659.9780924,76941.4207632,66805.2379953,56291.8322872,45449.7492298,34334.9186221,23009.5977877,11541.0490025,0.0,
130.0,243712.144196,241894.49741,240074.841131,238253.025684,236428.795157,234601.77758,232771.470881,230937.224337,229098.215153,227253.419777,225401.579453,223541.159547,221670.302125,219786.771315,217887.891034,215970.474774,214030.747305,212064.258377,210065.788827,208029.249867,205947.576824,203812.619199,201615.029547,199344.154508,196987.932109,194532.800403,191963.623398,189263.641154,186414.451711,183396.033162,180186.814603,176763.80471,173102.786341,169178.5846,164965.414239,160437.310001,155568.640491,150334.702424,144712.387691,138680.91077,132222.578779,125323.581217,117974.771561,110172.408744,101918.823603,93222.9741262,84100.8539824,74575.7218788,64678.1246348,54445.6946151,43922.7119219,33159.4330534,22211.1998794,11137.3549058,0.0,
140.0,243694.967863,241876.927644,240056.077568,238232.227243,236405.052164,234574.082826,232738.689243,230898.060642,229051.180077,227196.793634,225333.373915,223459.077473,221571.695907,219668.600393,217746.679539,215802.270574,213831.08414,211828.123166,209787.596665,207702.829699,205566.171203,203368.901916,201101.145262,198751.784662,196308.39144,193757.168149,191082.912789,188269.009945,185297.455278,182148.920053,178802.862322,175237.691054,171430.988692,167359.796477,163000.96511,158331.571164,153329.396927,147973.468198,142244.64106,136126.224917,129604.625332,122669.986661,115316.811389,107544.530758,99357.9999846,90767.8913265,81790.9597605,72450.159053,62774.5906793,52799.2741629,42564.734764,32116.4126399,21503.9061701,10780.0705039,0.0,
150.0,243671.703287,241853.178042,240030.858362,238204.51011,236373.735354,234537.960721,232696.42093,230848.137349,228991.891398,227126.192606,225249.241166,223358.884817,221452.570002,219527.287309,217579.511348,215605.135395,213599.401373,211556.825987,209471.124187,207335.131493,205140.727149,202878.76054,200538.983791,198109.993999,195579.189009,192932.741141,190155.593647,187231.484957,184143.005905,180871.695054,177398.17692,173702.347297,169763.608937,165561.159587,161074.332718,156282.989296,151167.95663,145711.507792,139897.872329,133713.766309,127148.927016,120196.635337,112854.206972,105123.432404,97010.9452011,88528.4988498,79693.1340025,70527.2208343,61058.3650862,51319.1711982,41346.8615086,31182.7565386,20871.6275547,10460.9385369,0.0,
160.0,243641.144856,241822.039085,239997.962699,238168.636081,236333.585202,234492.129566,232643.365247,230786.14294,228919.040948,227040.333045,225147.951195,223239.443146,221311.925041,219362.029258,217385.847892,215378.87244,213335.930511,211251.120621,209117.746462,206928.25235,204674.16195,202346.022719,199933.35893,197424.636507,194807.243204,192067.488001,189190.623721,186160.896985,182961.629522,179575.334585,175983.871768,172168.642761,168110.829653,163791.676116,159192.810342,154296.606863,149086.582493,143547.819589,137667.407768,131434.8932,124842.722794,117886.669053,110566.220312,102884.920553,94850.643141,86475.7837074,77777.3590986,68777.0017704,59500.8421907,49979.2756249,40246.6139482,30340.6276466,20301.987713,10173.6214489,0.0,
170.0,243602.070991,241782.288037,239956.164807,238123.375775,236283.370327,234435.360645,232578.304731,230710.884568,228831.479452,226938.134538,225028.52472,223099.914041,221149.110917,219172.4196,217165.588461,215123.75586,213041.394579,210912.256067,208729.315967,206484.722737,204169.751428,201774.765005,199289.185881,196701.480558,193999.16052,191168.802605,188196.092165,185065.89222,181762.341602,178268.984713,174568.934963,170645.073197,166480.281487,162057.711543,157361.085675,152375.026812,147085.41254,141479.746531,135547.539197,129280.687946,122673.84622,115724.769477,108434.625804,100808.258644,92854.38963,84585.7504077,76019.1339626,67175.3580188,58079.1357175,48758.8517886,39246.2457355,29576.0069852,19785.2903612,9913.16342012,0.0,
180.0,243553.277278,241732.721942,239904.266517,238067.540372,236221.917866,234366.506491,232500.130331,230621.308902,228728.231491,226818.727164,224890.230654,222939.744487,220963.79774,218958.402043,216919.005499,214840.445459,212716.901227,210541.848006,208308.01364,206007.3399,203630.95033,201169.126872,198611.297675,195946.038649,193161.091428,190243.400415,187179.171519,183953.955021,180552.754707,176960.164962,173160.536963,169138.174355,164877.557961,160363.598041,155581.911551,150519.120617,145163.167254,139503.638116,133532.091937,127242.381279,120630.959408,113697.162534,106443.457434,98875.6445882,91003.0075034,82838.3998765,74398.2636209,65702.5725794,56774.6988756,47641.2012636,38331.5374182,28877.7047553,19313.8169627,9675.62582141,0.0,
190.0,243493.606145,241672.187022,239841.125801,238000.008647,236148.138252,234284.522523,232407.858856,230516.514147,228608.50071,226681.448361,224732.573009,222758.642171,220755.937962,218720.218227,216646.67664,214529.902729,212363.843009,210141.764523,207856.222328,205499.032621,203061.253368,200533.174445,197904.319435,195163.461262,192298.65388,189297.282168,186146.132043,182831.482556,179339.22141,175654.984887,171764.322595,167652.886786,163306.645225,158712.115705,153856.619402,148728.549295,143317.648887,137615.295572,131614.782126,125311.589095,118703.640333,111791.533639,104578.738385,97071.7523316,89280.2103572,81216.9387809,72897.9501371,64342.374794,55572.3275443,46612.7092344,37490.9455387,28236.6670518,18881.3368715,9457.83368967,0.0,
200.0,243421.97191,241599.603357,239765.680332,237919.748615,236061.044088,234188.482201,232300.643388,230395.754629,228471.667393,226525.832298,224555.270887,222556.545033,220525.72459,218458.354028,216349.41893,214193.313359,211983.809255,209714.029174,207376.423823,204962.755963,202464.092397,199870.805814,197172.588343,194358.478649,191416.904383,188335.741657,185102.393055,181703.885384,178126.988071,174358.352603,170384.672955,166192.866258,161770.272373,157104.870219,152185.50801,147002.143715,141546.091365,135810.268077,129789.436087,123480.433591,116882.387865,109996.904009,102828.222753,95383.3410745,87672.0899772,79707.1645835,71504.1027612,63081.2097756,54459.4278924,45662.1514265,36714.989359,27645.4792775,18482.7579619,9257.1953684,0.0,
210.0,243337.380634,241513.984321,239676.965674,237825.833624,235959.763262,234077.58627,232177.777715,230258.439458,228317.280452,226351.59431,224358.234607,222333.588474,220273.549142,218173.488222,216028.228611,213832.019033,211578.511352,209260.741911,206871.118245,204401.412628,201842.76395,199185.689506,196420.108239,193535.37697,190520.341035,187363.400616,184052.593835,180575.697386,176920.345168,173074.164905,169024.932335,164760.74193,160270.192598,155542.586145,150568.135687,145338.180568,139845.403751,134084.047132,128050.119795,121741.593891,115158.582656,108303.495059,101181.161729,93798.9271795,86166.7038614,78296.9843659,70204.8089602,61907.6867449,53425.4698976,44780.1817455,35995.8007272,27098.0036014,18113.8725074,9071.5716062,0.0,
220.0,243238.944686,241414.450737,239574.128182,237717.453159,235843.546828,233951.166879,232038.695891,230104.126777,228145.045652,226158.612523,224141.540296,222090.072694,219999.96176,217866.445744,215684.228244,213447.4596,211149.721618,208784.016786,206342.763244,203817.796777,201200.381194,198481.2284,195650.529487,192697.998044,189612.926831,186384.258719,183000.67265,179450.685019,175722.766623,171805.47486,167687.600503,163358.327848,158807.406567,154025.333073,149003.53871,143734.581552,138212.338204,132432.191543,126391.210091,120088.314461,113524.426265,106702.594911,99628.0979239,92308.5107713,84753.7426987,76976.0357138,68989.9246636,60812.1572447,52461.5737793,43958.9476369,35326.7882518,26589.1097357,17771.1690808,8899.17884771,0.0,
230.0,243125.892306,241300.240037,239456.432978,237593.91887,235711.772319,233808.687472,231882.968036,229932.514878,227954.811574,225946.90831,223905.404657,221826.431809,219705.634971,217538.156668,215318.621832,213041.125606,210699.224872,208285.934583,205793.730014,203214.556082,200539.84488,197760.54256,194867.146622,191849.754586,188698.124885,185401.750628,181949.946685,178331.950237,174537.034672,170554.636333,166374.493229,161986.794459,157382.338632,152552.699168,147490.393941,142189.056352,136643.60455,130850.405264,124807.428478,118514.389067,111972.871503,105186.43383,98160.6873207,90903.3485908,83424.2613861,75735.3858475,67850.7537413,59786.3888992,51560.1929484,43191.7972752,34702.3830418,26114.4719345,17451.6911235,8738.51664109,0.0,
240.0,242997.572663,241170.710968,239323.267606,237454.666483,235563.943279,233649.739339,231710.293386,229743.431324,227746.554488,225716.626754,223650.161035,221543.205732,219391.331817,217189.621293,214932.657831,212614.520469,210228.781306,207768.508145,205226.273101,202594.168155,199863.82865,197026.465644,194072.908002,190993.654956,187778.939754,184418.804816,180903.188619,177222.024256,173365.349365,169323.426777,165086.874933,160646.806741,155994.975207,151123.923834,146027.139411,140699.204567,135135.947155,129334.58335,123293.851199,117014.131308,110497.551372,103748.071375,96771.5465323,89575.7653308,82170.4604847,74567.2910989,66779.7949391,58823.3103485,50714.8680529,42473.0538147,34117.8436214,25670.4137991,17152.9290942,8588.31236289,0.0,
250.0,242853.457056,241025.344493,239174.142027,237299.254318,235399.685772,233474.035646,231520.49145,229536.820938,227520.363004,225468.017931,223376.237466,221241.015301,219057.878592,216821.881208,214527.599479,212169.131241,209740.099018,207233.658213,204642.511173,201958.927989,199174.774858,196281.550763,193270.433155,190132.333191,186857.960958,183437.900902,179862.69752,176122.951113,172209.423145,168113.150488,163825.567544,159338.634917,154644.973037,149737.998843,144612.063352,139262.587731,133686.195265,127880.836482,121845.904622,115582.33859,109092.710617,102381.295985,95454.1223735,88318.9967143,80985.5077845,73465.0032437,65770.5403096,57916.8098283,49920.0340865,41797.8393129,33569.1044225,25253.7881383,16872.7371659,8447.4785811,0.0,
260.0,242693.136947,240863.741568,239008.685662,237127.359137,235218.742609,233281.40368,231313.492,229312.733352,227276.423121,225201.419515,223084.137051,220920.540805,218706.142042,216435.995877,214104.701648,211706.406734,209234.814583,206683.197697,204044.416325,201310.943615,198474.897875,195528.082586,192462.034661,189268.081369,185937.406178,182461.123613,178830.363028,175036.360983,171070.561702,166924.724821,162591.039397,158062.242909,153331.743709,148393.745178,143243.369592,137876.779556,132291.294698,126485.501216,120459.351827,114214.253692,107753.141935,101080.536558,94202.580718,87127.0586576,79863.3918642,72422.6124711,64817.3133247,57061.5746307,49170.8675883,41161.9359326,33052.6568104,24861.8828995,16609.2681311,8315.07977736,0.0,
270.0,242516.319488,240685.618484,238826.64215,236938.769964,235020.965916,233071.775921,231089.324447,229071.310612,227015.004057,224917.240979,222774.420779,220582.503793,218337.0107,216033.024151,213665.193295,211227.74181,208714.480141,206118.822579,203433.809834,200652.137722,197766.1925,194768.093342,191649.742348,188402.882335,185019.162566,181490.212379,177807.722527,173963.533834,169949.732583,165758.751824,161383.477598,156817.358831,152054.519472,147089.871252,141919.225247,136539.400341,130948.326515,125145.140873,119130.274269,112905.526451,106474.127699,99840.7851034,93011.7118159,85994.6378426,78798.8012779,71434.9191995,63915.1378376,56252.9620389,48463.1644721,40561.6754544,32565.454705,24492.3467394,16360.9219923,8190.30609355,0.0,
280.0,242322.82119,240490.800381,238627.862439,236733.380486,234806.30863,232845.180445,230848.107074,228812.775193,226736.445131,224615.949495,222447.692713,220227.651953,217951.379914,215614.010028,213210.264633,210734.466693,208180.555636,205542.107897,202812.362677,199984.253459,197050.445686,194003.380988,190835.32823,187538.441533,184104.825306,180526.606174,176796.011532,172905.454277,168847.623102,164615.577542,160202.846785,155603.53108,150812.404393,145825.016829,140637.795189,135248.139915,129654.516635,123856.540433,117855.051017,111652.176973,105251.387394,98657.5293154,91876.849566,84916.999879,77787.0243654,70497.3287672,63059.6312351,55486.8947286,47793.241505,39993.8505305,32104.8390091,24143.1295688,16126.3049619,8072.45241476,0.0,
290.0,242112.560277,240279.213502,238412.296738,236511.180529,234574.815348,232601.731066,230590.036412,228537.418659,226441.143801,224298.057535,222104.587434,219856.74672,217550.140078,215179.972003,212741.058166,210227.840291,207634.405064,204954.507532,202181.599458,199308.863025,196329.25024,193235.528309,190020.331153,186676.217137,183195.732973,179571.483598,175796.207724,171862.858555,167764.689063,163495.341011,159048.936782,154420.1729,149604.414024,144597.786012,139397.266623,134000.772268,128407.239231,122616.697722,116630.337164,110450.561148,104081.030614,97526.6939077,90793.802577,83889.9119424,76823.8657388,69605.7643824,62246.9167119,54759.7753596,47157.8562202,39455.6428047,31668.4765736,23812.4346362,15904.1964696,7960.90155245,0.0,
300.0,241885.548201,240050.876648,238179.985784,236272.247031,234326.612936,232341.617531,230315.37704,228245.591123,226129.544908,223964.1121,221745.759498,219470.553301,217134.167587,214731.895394,212258.662834,209709.046664,207077.295739,204357.356763,201542.904671,198627.378003,195604.019496,192465.922094,189206.080472,185817.448077,182292.99956,178625.798379,174809.069209,170836.274653,166701.195632,162398.014671,157921.401188,153266.59774,148429.50609,143406.771837,138195.866296,132795.164213,127204.015917,121422.812472,115453.042426,109297.338825,102959.515224,96444.5896011,89758.7951732,82909.5773615,75905.5763262,68756.5947471,61473.5507751,54068.4163475,46554.1413325,38944.5642411,31254.3105082,23498.6795948,15693.5223923,7855.11061046,0.0,
310.0,241641.880721,239805.89222,237931.051787,236016.734845,234061.901155,232065.095984,230024.451929,227937.691561,225802.131106,223614.685445,221371.8747,219069.832759,216704.318065,214270.727059,211764.110618,209179.193882,206510.3998,203751.876746,200897.530471,197941.060665,194876.002289,191695.771808,188393.718352,184963.17974,181397.54322,177690.310631,173835.167628,169826.056444,165657.251577,161323.437654,156819.788617,152142.047272,147286.604137,142250.574462,137031.872212,131629.279778,126042.512147,120272.274291,114320.310532,108189.444736,101883.610271,95407.8687507,88768.4167897,81972.5800977,75028.7944877,67946.5735485,60736.4629697,53409.9817377,45979.5506575,38458.4088905,30860.5194276,23200.4646299,15493.3331655,7754.59984545,0.0,
320.0,241381.728854,239544.437156,237665.689344,235744.867624,233780.94354,231772.479876,229717.633458,227614.159037,225459.414432,223250.367177,220983.602914,218655.335835,216261.421455,213797.372048,211258.375043,208639.314691,205934.797302,203139.180301,200246.60534,197251.035642,194146.297701,190926.12739,187584.220459,184114.287314,180510.11188,176765.614248,172874.916713,168832.412693,164632.837919,160271.343201,155743.567947,151045.713553,146174.615688,141127.814446,135903.621274,130501.18157,124920.531836,119162.65027,113229.499742,107124.062135,100850.363144,94413.4867163,87819.5784501,81075.837444,74190.4962257,67172.788605,60032.9054754,52781.9388011,45431.8142287,37995.2129698,30485.4837969,22916.5461797,15302.7857586,7658.94349996,0.0,
330.0,241105.329936,239266.754013,237384.156558,235456.929001,233484.058693,231464.131433,229395.335139,227275.464808,225101.928932,222871.757567,220581.612283,218227.798234,215806.278616,213312.691757,210742.371123,208090.368471,205351.480397,202520.278474,199591.143158,196558.30158,193415.869286,190157.895948,186778.414966,183271.496817,179631.305936,175852.160807,171928.596857,167855.431665,163627.831885,159241.381229,154692.148737,149976.756523,145092.446088,140037.142281,134809.513912,129409.030037,123836.010916,118091.672668,112178.164695,106098.598989,99857.0705462,93458.6681898,86909.4752368,80216.5595779,73387.9528966,66432.6189149,59360.4107316,52182.0174929,44908.9008234,37553.2216164,30127.7579595,22645.8151288,15121.1287319,7567.76220809,0.0,
340.0,240812.978998,238973.142357,237086.766494,235153.254189,233171.612081,231140.453739,229058.004087,226922.10529,224730.224259,222479.461936,220166.564558,217787.937103,215339.659131,212817.503245,210216.956377,207533.244109,204761.358207,201896.087519,198932.052362,195863.742472,192685.558528,189391.857233,185976.999836,182435.403934,178761.598295,174950.280391,170996.376229,166895.10199,162642.026929,158233.136885,153664.897697,148934.317777,144039.008999,138977.245073,133748.016506,128351.081276,122787.010319,117057.226985,111164.039624,105110.666571,98901.2528154,92540.8777979,86035.5538377,79392.2148513,72618.6951434,65723.6982086,58716.7556284,51608.1763138,44408.9864976,37130.8610386,29786.0467495,22387.2786002,14947.6897739,7480.71666478,0.0,
350.0,240505.020562,238663.9506,236773.879132,234834.222105,232844.00842,230801.883473,228706.114216,226554.59583,224344.86015,222074.085972,219739.111412,217336.448478,214862.30005,212312.579419,209682.932589,206968.763463,204165.262085,201267.436013,198270.144927,195168.138489,191956.097435,188628.677847,185180.558459,181606.490813,177901.352005,174060.199678,170078.328884,165951.330327,161675.149457,157246.145816,152661.151977,147917.531372,143013.234255,137946.851038,132717.662186,127325.683896,121771.708748,116057.340596,110185.022953,104158.060231,97980.6312292,91657.7943909,85195.4844069,78600.4998987,71880.4820105,65043.883881,58099.931103,51058.573417,43930.4280268,36726.7150594,29459.1858271,22140.0446665,14781.865245,7397.50231768,0.0,
