Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
228.0,2.00808105469,
229.0,2.00805664062,
230.0,2.00803222656,
231.0,2.0080078125,
232.0,2.00798339844,
233.0,2.00795898437,
234.0,2.00793457031,
235.0,2.00791015625,
236.0,2.00788574219,
237.0,2.00786132812,
238.0,2.00783691406,
239.0,2.0078125,
240.0,2.00778808594,
241.0,2.00776367187,
242.0,2.00773925781,
243.0,2.00771484375,
244.0,2.00769042969,
245.0,2.00766601562,
246.0,2.00764160156,
247.0,2.0076171875,
248.0,2.00759277344,
249.0,2.00756835937,
250.0,2.00754394531,
251.0,2.00751953125,
252.0,2.00749511719,
253.0,2.00747070312,
254.0,2.00744628906,
255.0,2.007421875,
256.0,2.00739746094,
257.0,2.00737304687,
258.0,2.00734863281,
259.0,2.00732421875,
260.0,2.00729980469,
261.0,2.00727539062,
262.0,2.00725097656,
263.0,2.0072265625,
264.0,2.00720214844,
265.0,2.00717773437,
266.0,2.00715332031,
267.0,2.00712890625,
268.0,2.00710449219,
269.0,2.00708007812,
270.0,2.00705566406,
271.0,2.00703125,
272.0,2.00700683594,
273.0,2.00698242187,
274.0,2.00695800781,
275.0,2.00693359375,
276.0,2.00690917969,
277.0,2.00688476562,
278.0,2.00686035156,
279.0,2.0068359375,
280.0,2.00681152344,
281.0,2.00678710937,
282.0,2.00676269531,
283.0,2.00673828125,
284.0,2.00671386719,
285.0,2.00668945312,
286.0,2.00666503906,
287.0,2.006640625,
288.0,2.00661621094,
289.0,2.00659179687,
290.0,2.00656738281,
291.0,2.00654296875,
292.0,2.00651855469,
293.0,2.00649414062,
294.0,2.00646972656,
295.0,2.0064453125,
296.0,2.00642089844,
297.0,2.00639648437,
298.0,2.00637207031,
299.0,2.00634765625,
300.0,2.00632324219,
301.0,2.00629882812,
302.0,2.00627441406,
303.0,2.00625,
304.0,2.00622558594,
305.0,2.00620117187,
306.0,2.00617675781,
307.0,2.00615234375,
308.0,2.00612792969,
309.0,2.00610351562,
310.0,2.00607910156,
311.0,2.0060546875,
312.0,2.00603027344,
313.0,2.00600585937,
314.0,2.00598144531,
315.0,2.00595703125,
316.0,2.00593261719,
317.0,2.00590820312,
318.0,2.00588378906,
319.0,2.005859375,
320.0,2.00583496094,
321.0,2.00581054687,
322.0,2.00578613281,
323.0,2.00576171875,
324.0,2.00573730469,
325.0,2.00571289062,
326.0,2.00568847656,
327.0,2.00570068359,
328.0,2.00569458008,
329.0,2.00568847656,
330.0,2.00569152832,
331.0,2.00569000244,
332.0,2.00569076538,
333.0,2.00569152832,
334.0,2.00569229126,
335.0,2.0056930542,
336.0,2.00569381714,
337.0,2.00569458008,
338.0,2.00569534302,
339.0,2.00569496155,
340.0,2.00569458008,
341.0,2.00569477081,
342.0,2.00569496155,
343.0,2.00569486618,
344.0,2.00569477081,
345.0,2.0056948185,
346.0,2.00569486618,
347.0,2.00569484234,
348.0,2.0056948185,
349.0,2.00569479465,
350.0,2.00569480658,
351.0,2.0056948185,
352.0,2.00569483042,
353.0,2.00569482446,
354.0,2.0056948185,
355.0,2.00569481254,
356.0,2.00569481552,
357.0,2.0056948185,
358.0,2.00569482148,
359.0,2.00569482446,
360.0,2.00569482297,
361.0,2.00569482148,
362.0,2.00569481999,
363.0,2.0056948185,
364.0,2.00569481924,
365.0,2.00569481999,
366.0,2.00569482073,
367.0,2.00569482148,
368.0,2.0056948211,
369.0,2.00569482073,
370.0,2.00569482036,
371.0,2.00569481999,
372.0,2.00569482017,
373.0,2.00569482036,
374.0,2.00569482055,
375.0,2.00569482045,
376.0,2.00569482036,
377.0,2.00569482041,
378.0,2.00569482045,
379.0,2.00569482043,
380.0,2.00569482041,
381.0,2.00569482042,
382.0,2.00569482043,
383.0,2.00569482044,
384.0,2.00569482043,
385.0,2.00569482043,
386.0,1.90569482043,
387.0,1.95569482043,
388.0,2.00569482043,
389.0,2.05569482043,
390.0,2.03069482043,
391.0,2.00569482043,
392.0,1.98069482043,
393.0,1.99319482043,
394.0,2.00569482043,
395.0,2.01819482043,
396.0,2.01194482043,
397.0,2.00569482043,
398.0,1.99944482043,
399.0,2.00256982043,
400.0,2.00100732043,
401.0,2.00178857043,
402.0,2.00256982043,
403.0,2.00335107043,
404.0,2.00413232043,
405.0,2.00491357043,
406.0,2.00569482043,
407.0,2.00647607043,
408.0,2.00608544543,
409.0,2.00569482043,
410.0,2.00530419543,
411.0,2.00549950793,
412.0,2.00569482043,
413.0,2.00589013293,
414.0,2.00579247668,
415.0,2.00569482043,
416.0,2.00559716418,
417.0,2.0056459923,
