Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), Pressure (Pa) on vertices
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,34407.3739134,34407.3514413,34407.2581471,34406.986597,34406.224085,34404.0925329,34398.1373322,34381.5007151,34335.0246285,34205.1890968,33842.4807896,32829.2195367,29998.5747913,22090.8909147,0.0,
2.0,34407.0899853,34406.9287312,34406.2877166,34404.5468508,34400.0451046,34388.5635062,34359.578064,34287.2473855,34109.3341589,33679.7821522,32668.2601438,30368.9940981,25416.6540009,15690.868234,0.0,
3.0,34405.9898968,34405.3724612,34403.0104113,34396.9832958,34382.5197774,34348.5661958,34270.2871855,34093.4780044,33703.9903929,32872.6515399,31169.5011237,27867.9986976,21949.2528921,12510.4244731,0.0,
4.0,34402.9604471,34401.2773118,34395.0511821,34380.0225716,34346.2983512,34272.793603,34116.4228868,33792.6282378,33143.4541622,31892.5570808,29599.3806745,25656.4427451,19426.0189382,10638.6246614,0.0,
5.0,34396.2875779,34392.6121988,34379.4084357,34349.0630544,34284.9178511,34154.0298325,33894.5866003,33396.2699545,32473.7537975,30839.6418168,28096.2787883,23785.4224873,17546.5631193,9396.68055194,0.0,
6.0,34383.7492409,34376.8939871,34352.8821169,34300.0215848,34194.0349429,33990.002471,33609.8168396,32925.3636199,31740.653046,29782.2208373,26715.982896,22215.5209633,16098.2033475,8502.31065037,0.0,
7.0,34362.8255913,34351.4572286,34312.4963833,34229.886583,34071.7745913,33782.5845131,33271.9892613,32402.5048405,30980.4706816,28759.6827016,25471.1154903,20891.0771899,14946.0215483,7820.6210167,0.0,
8.0,34330.9572075,34313.7341369,34255.8038704,34136.9124733,33918.4347675,33536.3611414,32892.6780599,31847.7455178,30218.7077122,27791.5754993,24355.3796666,19762.2749816,14004.4998827,7279.42623069,0.0,
9.0,34285.7851358,34261.4820123,34181.0397319,34020.5406354,33735.8970188,33257.2554046,32483.1207913,31277.1025912,29471.8139607,26885.4883926,23355.7029287,18789.3284232,13217.9150913,6836.51882323,0.0,
10.0,34225.330767,34192.9297248,34087.1475392,33881.1729781,33527.005469,32951.503486,32053.1801916,30702.5351706,28749.6026238,26042.3667709,22457.6811135,17941.5497657,12548.7054886,6465.45981088,0.0,
11.0,34148.100814,34106.8428737,33973.719611,33719.9019494,33295.0504341,32625.0132981,31610.9805195,30132.5334732,28057.3554624,25259.7315625,21647.7728981,17195.4215675,11970.7024724,6148.76657811,0.0,
12.0,34053.1227496,34002.5231308,33840.8928897,33538.260224,33043.3981527,32283.0304971,31162.9239673,29572.8564564,27397.3970565,24533.5185374,20914.0268619,16532.8284973,11465.122075,5874.36736003,0.0,
13.0,33939.9265289,33879.7626095,33689.2308431,33338.0182762,32775.2565775,31930.0136959,30713.885086,29027.2137169,26770.1885659,23859.0872322,20246.1857741,15939.6768164,11018.1208153,5633.62708486,0.0,
14.0,33808.4911315,33738.7728603,33519.6101603,33121.0354733,32493.5472889,31569.6354189,30267.4648006,28497.8245203,26175.0577724,23231.7523616,19635.5506958,15404.8720538,10619.2577082,5420.18529717,0.0,
15.0,33659.172521,33580.1038691,33333.1217301,32889.1588168,32200.8512839,31204.8492896,29826.2429808,27985.8489452,25610.6748026,22647.047869,19074.7718989,14919.5742227,10260.496661,5229.23970851,0.0,
