Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
0.276945434752,1.0,
0.553890869504,1.0,
0.830836304256,1.2,
1.10778173901,1.4,
1.38472717376,1.3,
1.66167260851,1.2,
1.93861804326,1.1,
2.21556347802,1.0,
2.49250891277,1.05,
2.76945434752,1.1,
3.04639978227,1.15,
3.32334521702,1.125,
3.60029065178,1.1,
3.87723608653,1.075,
4.15418152128,1.05,
4.43112695603,1.025,
4.70807239078,1.0375,
4.98501782554,1.03125,
5.26196326029,1.025,
5.53890869504,1.01875,
5.81585412979,1.021875,
6.09279956454,1.025,
6.3697449993,1.028125,
6.64669043405,1.03125,
6.9236358688,1.034375,
7.20058130355,1.0328125,
7.4775267383,1.03125,
7.75447217306,1.0296875,
8.03141760781,1.028125,
8.30836304256,1.0265625,
8.58530847731,1.025,
8.86225391206,1.0234375,
9.13919934682,1.021875,
9.41614478157,1.0203125,
9.69309021632,1.01875,
9.97003565107,1.0171875,
10.2469810858,1.015625,
10.5239265206,1.0140625,
10.8008719553,1.0125,
11.0778173901,1.0109375,
11.3547628248,1.01171875,
11.6317082596,1.0125,
11.9086536943,1.01328125,
12.1855991291,1.0140625,
12.4625445638,1.01484375,
12.7394899986,1.015625,
13.0164354333,1.015234375,
13.2933808681,1.01484375,
13.5703263028,1.014453125,
13.8472717376,1.0140625,
14.1242171724,1.013671875,
14.4011626071,1.01328125,
14.6781080419,1.012890625,
14.9550534766,1.0125,
15.2319989114,1.012109375,
15.5089443461,1.01171875,
15.7858897809,1.011328125,
16.0628352156,1.0109375,
16.3397806504,1.010546875,
16.6167260851,1.01015625,
16.8936715199,1.009765625,
17.1706169546,1.009375,
17.4475623894,1.008984375,
17.7245078241,1.00859375,
18.0014532589,1.008203125,
18.2783986936,1.0078125,
18.5553441284,1.007421875,
18.8322895631,1.00703125,
19.1092349979,1.006640625,
19.3861804326,1.00625,
19.6631258674,1.005859375,
19.9400713021,1.00546875,
20.2170167369,1.005078125,
20.4939621716,1.0046875,
20.7709076064,1.004296875,
21.0478530412,1.00390625,
21.3247984759,1.003515625,
21.6017439107,1.003125,
21.8786893454,1.002734375,
22.1556347802,1.00234375,
22.4325802149,1.001953125,
22.7095256497,1.0015625,
22.9864710844,1.001171875,
23.2634165192,1.00078125,
23.5403619539,1.000390625,
23.8173073887,1.0,
24.0942528234,0.999609375,
24.3711982582,0.99921875,
24.6481436929,0.998828125,
24.9250891277,0.9984375,
25.2020345624,0.9986328125,
25.4789799972,0.998828125,
25.7559254319,0.9990234375,
26.0328708667,0.99921875,
26.3098163014,0.9994140625,
26.5867617362,0.999609375,
26.8637071709,0.9998046875,
27.1406526057,1.0,
27.4175980404,1.0001953125,
27.6945434752,1.000390625,
27.97148891,1.0005859375,
28.2484343447,1.00078125,
28.5253797795,1.0009765625,
28.8023252142,1.001171875,
29.079270649,1.0013671875,
29.3562160837,1.0015625,
29.6331615185,1.0017578125,
29.9101069532,1.001953125,
30.187052388,1.0021484375,
30.4639978227,1.00234375,
30.7409432575,1.0025390625,
31.0178886922,1.002734375,
31.294834127,1.0029296875,
31.5717795617,1.003125,
31.8487249965,1.0033203125,
32.1256704312,1.003515625,
32.402615866,1.0037109375,
32.6795613007,1.00390625,
32.9565067355,1.0041015625,
33.2334521702,1.004296875,
33.510397605,1.0044921875,
33.7873430397,1.0046875,
34.0642884745,1.0048828125,
34.3412339092,1.005078125,
34.618179344,1.0052734375,
34.8951247788,1.00546875,
35.1720702135,1.0056640625,
35.4490156483,1.005859375,
35.725961083,1.00576171875,
36.0029065178,1.0056640625,
36.2798519525,1.00556640625,
