Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), Error (-) on vertices
0.276945434752,0.0,8280.81770904,6.43536269979,0.0346175232767,0.000253455885489,2.08595071924e-06,1.8259063914e-08,
0.553890869504,1.0,0.00539290608524,3.95270529643e-05,3.25503215388e-07,
0.830836304256,1.0,0.00439362047503,2.87714817174e-05,2.20926984748e-07,
1.10778173901,1.0,0.00266956370535,1.08731653018e-05,5.6941096098e-08,
1.38472717376,1.0,0.0049512275405,3.00526465491e-05,1.95666343935e-07,
1.66167260851,1.0,0.00404417503712,1.99091704474e-05,1.04940949141e-07,
1.93861804326,1.0,0.00283672553672,1.00391015702e-05,3.85657628634e-08,
2.21556347802,1.0,0.00151530519929,3.664492106e-06,1.38668444455e-08,
2.49250891277,1.0,0.00177155219378,5.77478198648e-06,2.5709302973e-08,
2.76945434752,1.0,0.00104980733758,2.61083978547e-06,1.02863446866e-08,
3.04639978227,1.0,0.0015392938592,3.04779385953e-06,7.14471338105e-09,
3.32334521702,1.0,0.00248273397926,7.1131054023e-06,2.15737474373e-08,
3.60029065178,1.0,0.00207818261826,5.04633837247e-06,1.30526780431e-08,
3.87723608653,1.0,0.00164829100752,3.25308354513e-06,6.95853920606e-09,
4.15418152128,1.0,0.00120770984157,1.84386712128e-06,3.30482684489e-09,
4.43112695603,1.0,0.00080537642139,1.0211496432e-06,2.14285454899e-09,
4.70807239078,1.0,0.000631655924807,1.03867881656e-06,2.66421142416e-09,
4.98501782554,1.0,0.000640843843984,7.84893502533e-07,
5.26196326029,1.0,0.000576605979809,7.27719139422e-07,
5.53890869504,1.0,0.000534731856855,7.08104283961e-07,
5.81585412979,1.0,0.00052371040488,7.20533841057e-07,
6.09279956454,1.0,0.000490395745019,6.01683243516e-07,
6.3697449993,1.0,0.000481844296613,5.17369579227e-07,
6.64669043405,1.0,0.000497475730372,4.7183204448e-07,
6.9236358688,1.0,0.00053373126078,4.68752310413e-07,
7.20058130355,1.0,0.000585688587851,5.0661203548e-07,
7.4775267383,1.0,0.000564306153314,4.71346367847e-07,
7.75447217306,1.0,0.000542918917911,4.37002344296e-07,
8.03141760781,1.0,0.000521556624362,4.03572321977e-07,
8.30836304256,1.0,0.000500260236434,3.71124355788e-07,
8.58530847731,1.0,0.000479084009808,3.39792300687e-07,
8.86225391206,1.0,0.000458098611729,3.09778198144e-07,
9.13919934682,1.0,0.000437395227819,2.81348875051e-07,
9.41614478157,1.0,0.000417090611938,2.5485297612e-07,
9.69309021632,1.0,0.000397333028067,2.30719102201e-07,
9.97003565107,1.0,0.000378308929863,2.09469821477e-07,
10.2469810858,1.0,0.000360249869657,1.91693947422e-07,
10.5239265206,1.0,0.000343438703999,1.77996222369e-07,
10.8008719553,1.0,0.000328213228902,1.68867972915e-07,
11.0778173901,1.0,0.00031496438319,1.64537712614e-07,
11.3547628248,1.0,0.000304125111248,1.64844856496e-07,
11.6317082596,1.0,0.000301830469855,1.49321490272e-07,
11.9086536943,1.0,0.00030266637441,1.36933962532e-07,
12.1855991291,1.0,0.000306472301958,1.27972085819e-07,
12.4625445638,1.0,0.000313016177806,1.22707788334e-07,
12.7394899986,1.0,0.000322018004752,1.21278720253e-07,
13.0164354333,1.0,0.000333175525342,1.23603386892e-07,
13.2933808681,1.0,0.000326350135686,1.17703259492e-07,
