Coordinates:
0.0,0.714285714286,1.42857142857,2.14285714286,2.85714285714,3.57142857143,4.28571428571,5.0,5.71428571429,6.42857142857,7.14285714286,7.85714285714,8.57142857143,9.28571428571,10.0,
Volumes:
0.357142857143,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.714285714286,0.357142857143,

 Time(s), delta (-) on vertices
141.632990009,1.0,
283.265980019,1.0,
424.898970028,1.2,
566.531960038,1.4,
708.164950047,1.6,
849.797940057,1.8,
991.430930066,2.0,
1133.06392008,2.2,
1274.69691008,2.4,
1416.32990009,2.3,
1557.9628901,2.2,
1699.59588011,2.1,
1841.22887012,2.0,
1982.86186013,2.05,
2124.49485014,2.1,
2266.12784015,2.15,
2407.76083016,2.125,
2549.39382017,2.1,
2691.02681018,2.075,
2832.65980019,2.0875,
2974.2927902,2.1,
3115.92578021,2.1125,
3257.55877022,2.10625,
3399.19176023,2.1,
3540.82475024,2.09375,
3682.45774025,2.0875,
3824.09073025,2.08125,
3965.72372026,2.075,
4107.35671027,2.06875,
4248.98970028,2.0625,
4390.62269029,2.05625,
4532.2556803,2.05,
4673.88867031,2.04375,
4815.52166032,2.046875,
4957.15465033,2.05,
5098.78764034,2.053125,
5240.42063035,2.05625,
5382.05362036,2.0546875,
5523.68661037,2.053125,
5665.31960038,2.0515625,
5806.95259039,2.05,
5948.5855804,2.0484375,
6090.21857041,2.046875,
6231.85156041,2.0453125,
6373.48455042,2.04375,
6515.11754043,2.0421875,
6656.75053044,2.040625,
6798.38352045,2.0390625,
6940.01651046,2.0375,
7081.64950047,2.0359375,
7223.28249048,2.034375,
7364.91548049,2.0328125,
7506.5484705,2.03125,
7648.18146051,2.0296875,
7789.81445052,2.028125,
7931.44744053,2.0265625,
8073.08043054,2.025,
8214.71342055,2.0234375,
8356.34641056,2.021875,
8497.97940057,2.0203125,
8639.61239058,2.01875,
8781.24538058,2.0171875,
8922.87837059,2.015625,
9064.5113606,2.0140625,
