Coordinates:
0.0,2.0,4.0,6.0,8.0,10.0,
Volumes:
1.0,2.0,2.0,2.0,2.0,1.0,

 Time(s), delta (-) on vertices
59814.814442,95.6,
59940.7403672,95.8,
60066.6662923,96.0,
60192.5922174,96.2,
60318.5181426,96.4,
60444.4440677,96.6,
60570.3699929,96.8,
60696.295918,97.0,
60822.2218431,97.2,
60948.1477683,97.4,
61074.0736934,97.6,
61199.9996186,97.8,
61325.9255437,98.0,
61451.8514689,98.2,
61577.777394,98.4,
61703.7033191,98.6,
61829.6292443,98.8,
61955.5551694,99.0,
62081.4810946,99.2,
62207.4070197,99.4,
62333.3329448,99.6,
62459.25887,99.8,
62585.1847951,100.0,
62711.1107203,100.2,
62837.0366454,100.4,
62962.9625705,100.6,
