Coordinates:
0.0,2.0,4.0,6.0,8.0,10.0,
Volumes:
1.0,2.0,2.0,2.0,2.0,1.0,

 Time(s), Displacement (m) on vertices
0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125.925925141,-1.73968894088e-19,-7.87310937805e-05,9.94749919463e-05,-0.00049657524774,0.000983586854692,-0.00301846776637,
251.851850282,-2.26992666972e-19,5.66883367737e-07,-7.50754715912e-05,-0.000243964897428,0.000917364615633,-0.00444575304743,
377.777775423,-7.17697091344e-19,2.46111159818e-05,-0.000166633875765,-1.5480760058e-05,0.000653853892814,-0.0055156577543,
503.703700564,3.2964155968e-19,1.32606401146e-05,-0.00018653896085,0.000141680822009,0.000330060004143,-0.00641139269146,
629.629625705,-1.87661178177e-18,-1.09624222849e-05,-0.000166952923724,0.000239241993966,-1.8571395533e-05,-0.00719548908267,
755.555550847,2.24965204644e-18,-3.56289137824e-05,-0.000128977185767,0.000290395575938,-0.00037714095274,-0.007900541135,
881.481475988,5.95971241431e-20,-5.51189572959e-05,-8.47144572993e-05,0.000305028166969,-0.000737953635924,-0.00854646013584,
1007.40740113,-4.17048218865e-19,-6.75525787675e-05,-4.08490661799e-05,0.000290393315088,-0.00109685985656,-0.00914621131682,
1133.33332627,1.97359528857e-19,-7.29472700314e-05,-9.65578771501e-07,0.000251941830754,-0.00145164930473,-0.00970862542305,
1259.25925141,-2.46167993241e-18,-7.21970353803e-05,3.31029054867e-05,0.000193882270632,-0.00180119693945,-0.0102399759871,
1385.18517655,2.26530419342e-18,-6.65259426025e-05,6.05067019635e-05,0.000119539573311,-0.00214498580523,-0.0107449020963,
1511.11110169,-5.99743996203e-18,-5.72070358015e-05,8.09443403917e-05,3.15883333578e-05,-0.00248283776316,-0.0112269601309,
1637.03702683,3.62410612875e-19,-4.54268074054e-05,9.44161564164e-05,-6.77903589246e-05,-0.0028147611647,-0.0116889613696,
1762.96295198,-3.97472353269e-18,-3.22282196138e-05,0.000101084976664,-0.00017679954729,-0.00314086474578,-0.0121331841778,
1888.88887712,-1.58641116438e-18,-1.84950960507e-05,0.000101197727845,-0.000293947415091,-0.0034613091791,-0.0125615114698,
2014.81480226,2.50592657994e-18,-4.95695014168e-06,9.50413058584e-05,-0.000417988250247,-0.0037762797993,-0.0129755232472,
2140.7407274,-5.24422393401e-18,7.79689169048e-06,8.29178821798e-05,-0.000547877079947,-0.00408597134172,-0.0133765612726,
2266.66665254,-3.54428341154e-18,1.92996858178e-05,6.51314034914e-05,-0.000682734091922,-0.0043905795991,-0.0137657757579,
2392.59257768,-3.98363395459e-18,2.91894951999e-05,4.19801867627e-05,-0.000821816153262,-0.00469029684512,-0.0141441604616,
